Date,Member_Count,Covered_Member_Count,SMA50_Denominator,Above_SMA50_Count,Pct_Above_SMA50,SMA200_Denominator,Above_SMA200_Count,Pct_Above_SMA200,Coverage_200_Sessions,Coverage_OK,Nifty500_Close,Nifty500_SMA200,Regime,Universe_Method,Universe_Member_Count,Eligible_Count_50,Eligible_Count_200,Momentum_Regime
2024-02-21,501,491,491,292,59.47046843177189,489,386,78.93660531697341,0.9760479041916168,True,20128.30078125,17448.00649902344,NORMAL,POINT_IN_TIME,501,491,489,NORMAL
2024-02-22,501,491,491,298,60.692464358452135,489,389,79.55010224948876,0.9760479041916168,True,20283.94921875,17472.92249511719,STRONG_MOMENTUM,POINT_IN_TIME,501,491,489,STRONG_MOMENTUM
2024-02-23,501,491,491,297,60.4887983706721,489,391,79.95910020449898,0.9760479041916168,True,20313.5,17498.107993164063,STRONG_MOMENTUM,POINT_IN_TIME,501,491,489,STRONG_MOMENTUM
2024-02-26,501,491,491,294,59.877800407331975,490,387,78.9795918367347,0.9780439121756487,True,20255.80078125,17522.359497070312,NORMAL,POINT_IN_TIME,501,491,490,NORMAL
2024-02-27,501,491,491,284,57.841140529531565,490,387,78.9795918367347,0.9780439121756487,True,20292.849609375,17547.430747070313,NORMAL,POINT_IN_TIME,501,491,490,NORMAL
2024-02-28,501,491,491,253,51.5274949083503,490,374,76.32653061224491,0.9780439121756487,True,20020.400390625,17570.397250976563,NORMAL,POINT_IN_TIME,501,491,490,NORMAL
2024-02-29,501,491,491,264,53.76782077393075,490,373,76.12244897959184,0.9780439121756487,True,20090.05078125,17593.744506835938,NORMAL,POINT_IN_TIME,501,491,490,NORMAL
2024-03-01,501,491,491,284,57.841140529531565,490,378,77.14285714285715,0.9780439121756487,True,20349.80078125,17618.16326171875,NORMAL,POINT_IN_TIME,501,491,490,NORMAL
2024-03-04,501,491,491,277,56.41547861507128,490,377,76.93877551020408,0.9780439121756487,True,20432.05078125,17642.903266601563,NORMAL,POINT_IN_TIME,501,491,490,NORMAL
2024-03-05,501,491,491,264,53.76782077393075,490,373,76.12244897959184,0.9780439121756487,True,20382.0,17667.426518554686,NORMAL,POINT_IN_TIME,501,491,490,NORMAL
2024-03-06,501,491,491,239,48.676171079429736,490,361,73.67346938775509,0.9780439121756487,True,20379.55078125,17691.575771484375,NORMAL,POINT_IN_TIME,501,491,490,NORMAL
2024-03-07,501,491,491,243,49.490835030549896,490,363,74.08163265306122,0.9780439121756487,True,20434.80078125,17716.2877734375,NORMAL,POINT_IN_TIME,501,491,490,NORMAL
2024-03-11,501,491,491,218,44.39918533604888,490,354,72.24489795918367,0.9780439121756487,True,20288.75,17740.599775390627,NORMAL,POINT_IN_TIME,501,491,490,NORMAL
2024-03-12,501,491,491,181,36.86354378818738,490,343,70.0,0.9780439121756487,True,20171.400390625,17764.648779296876,NORMAL,POINT_IN_TIME,501,491,490,NORMAL
2024-03-13,501,491,491,100,20.366598778004075,490,307,62.65306122448979,0.9780439121756487,True,19646.30078125,17785.842534179686,NORMAL,POINT_IN_TIME,501,491,490,NORMAL
2024-03-14,501,491,491,137,27.90224032586558,490,323,65.91836734693878,0.9780439121756487,True,19916.349609375,17807.904282226562,NORMAL,POINT_IN_TIME,501,491,490,NORMAL
2024-03-15,501,490,490,135,27.55102040816326,489,320,65.439672801636,0.9760479041916168,True,19825.19921875,17829.306528320314,NORMAL,POINT_IN_TIME,501,490,489,NORMAL
2024-03-18,501,491,490,141,28.775510204081634,489,324,66.25766871165644,0.9760479041916168,True,19843.099609375,17850.942275390626,NORMAL,POINT_IN_TIME,501,490,489,NORMAL
2024-03-19,501,491,490,110,22.448979591836736,489,316,64.62167689161554,0.9760479041916168,True,19610.55078125,17871.218779296876,NORMAL,POINT_IN_TIME,501,490,489,NORMAL
2024-03-20,501,491,490,116,23.6734693877551,489,316,64.62167689161554,0.9760479041916168,True,19632.05078125,17890.895283203125,NORMAL,POINT_IN_TIME,501,490,489,NORMAL
2024-03-21,501,491,490,151,30.816326530612244,489,325,66.46216768916156,0.9760479041916168,True,19897.400390625,17911.520537109376,NORMAL,POINT_IN_TIME,501,490,489,NORMAL
2024-03-22,501,491,490,166,33.87755102040816,489,329,67.280163599182,0.9760479041916168,True,19994.599609375,17932.496284179688,NORMAL,POINT_IN_TIME,501,490,489,NORMAL
2024-03-26,501,491,490,173,35.30612244897959,489,328,67.07566462167689,0.9760479041916168,True,20005.25,17953.690532226563,NORMAL,POINT_IN_TIME,501,490,489,NORMAL
2024-03-27,501,491,490,190,38.775510204081634,489,334,68.30265848670757,0.9760479041916168,True,20087.80078125,17975.32778808594,NORMAL,POINT_IN_TIME,501,490,489,NORMAL
2024-03-28,501,493,492,217,44.105691056910565,479,349,72.86012526096033,0.9560878243512974,True,20255.150390625,17997.5475390625,NORMAL,POINT_IN_TIME,501,492,479,NORMAL
2024-04-01,501,493,492,272,55.28455284552846,479,366,76.40918580375782,0.9560878243512974,True,20492.55078125,18020.71279296875,NORMAL,POINT_IN_TIME,501,492,479,NORMAL
2024-04-02,501,493,492,292,59.34959349593496,479,375,78.28810020876827,0.9560878243512974,True,20569.75,18044.169541015624,NORMAL,POINT_IN_TIME,501,492,479,NORMAL
2024-04-03,501,493,492,312,63.41463414634146,479,381,79.54070981210856,0.9560878243512974,True,20605.69921875,18067.16453613281,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
2024-04-04,501,493,492,318,64.63414634146342,479,382,79.74947807933194,0.9560878243512974,True,20664.650390625,18090.8825390625,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
2024-04-05,501,493,492,334,67.88617886178862,479,381,79.54070981210856,0.9560878243512974,True,20715.099609375,18115.07103515625,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
2024-04-08,501,493,492,332,67.47967479674797,479,382,79.74947807933194,0.9560878243512974,True,20819.099609375,18139.52103515625,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
2024-04-09,501,493,492,326,66.26016260162602,479,382,79.74947807933194,0.9560878243512974,True,20790.69921875,18163.23353027344,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
2024-04-10,501,493,492,344,69.91869918699187,479,382,79.74947807933194,0.9560878243512974,True,20915.19921875,18187.38927734375,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
2024-04-12,501,493,492,321,65.2439024390244,479,382,79.74947807933194,0.9560878243512974,True,20745.5,18210.82552734375,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
2024-04-15,501,493,492,268,54.47154471544715,479,365,76.20041753653445,0.9560878243512974,True,20478.75,18232.312026367188,NORMAL,POINT_IN_TIME,501,492,479,NORMAL
2024-04-16,501,493,492,272,55.28455284552846,479,366,76.40918580375782,0.9560878243512974,True,20423.0,18253.716274414062,NORMAL,POINT_IN_TIME,501,492,479,NORMAL
2024-04-18,501,493,492,256,52.03252032520326,479,361,75.36534446764091,0.9560878243512974,True,20324.69921875,18274.34001953125,NORMAL,POINT_IN_TIME,501,492,479,NORMAL
2024-04-19,501,493,492,251,51.016260162601625,479,359,74.94780793319416,0.9560878243512974,True,20385.19921875,18295.06126464844,NORMAL,POINT_IN_TIME,501,492,479,NORMAL
2024-04-22,501,493,492,278,56.50406504065041,479,367,76.61795407098121,0.9560878243512974,True,20574.849609375,18317.231513671875,NORMAL,POINT_IN_TIME,501,492,479,NORMAL
2024-04-23,501,493,492,303,61.58536585365854,479,373,77.8705636743215,0.9560878243512974,True,20652.650390625,18340.435766601564,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
2024-04-24,501,493,492,329,66.869918699187,479,378,78.91440501043841,0.9560878243512974,True,20730.650390625,18363.75826660156,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
2024-04-25,501,493,492,346,70.32520325203252,479,377,78.70563674321504,0.9560878243512974,True,20867.900390625,18387.28026855469,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
2024-04-26,501,493,492,349,70.9349593495935,479,378,78.91440501043841,0.9560878243512974,True,20839.349609375,18410.091015625,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
2024-04-29,501,493,492,358,72.76422764227642,479,381,79.54070981210856,0.9560878243512974,True,20992.19921875,18432.90201171875,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
2024-04-30,501,493,492,353,71.7479674796748,479,384,80.1670146137787,0.9560878243512974,True,20997.19921875,18455.24826171875,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
2024-05-02,501,493,492,362,73.57723577235772,479,379,79.12317327766179,0.9560878243512974,True,21083.599609375,18477.88600585937,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
2024-05-03,501,493,492,350,71.13821138211382,479,374,78.07933194154488,0.9560878243512974,True,20959.55078125,18499.69776367188,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
2024-05-06,501,493,492,314,63.82113821138211,479,368,76.82672233820459,0.9560878243512974,True,20864.94921875,18520.547255859376,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
2024-05-07,501,493,492,288,58.536585365853654,479,361,75.36534446764091,0.9560878243512974,True,20636.05078125,18540.9030078125,NORMAL,POINT_IN_TIME,501,492,479,NORMAL
2024-05-08,501,493,492,289,58.739837398373986,479,362,75.5741127348643,0.9560878243512974,True,20704.900390625,18561.658759765625,NORMAL,POINT_IN_TIME,501,492,479,NORMAL
2024-05-09,501,493,492,232,47.15447154471545,479,340,70.9812108559499,0.9560878243512974,True,20344.80078125,18580.14276367188,NORMAL,POINT_IN_TIME,501,492,479,NORMAL
2024-05-10,501,493,492,250,50.81300813008131,480,346,72.08333333333333,0.9580838323353293,True,20469.099609375,18599.2830078125,NORMAL,POINT_IN_TIME,501,492,480,NORMAL
2024-05-13,501,493,492,257,52.235772357723576,480,346,72.08333333333333,0.9580838323353293,True,20511.0,18618.71850585937,NORMAL,POINT_IN_TIME,501,492,480,NORMAL
2024-05-14,501,493,492,288,58.536585365853654,480,357,74.375,0.9580838323353293,True,20683.80078125,18638.31026367188,NORMAL,POINT_IN_TIME,501,492,480,NORMAL
2024-05-15,501,493,492,300,60.97560975609756,480,361,75.20833333333333,0.9580838323353293,True,20741.849609375,18657.6592578125,STRONG_MOMENTUM,POINT_IN_TIME,501,492,480,STRONG_MOMENTUM
2024-05-16,501,493,492,309,62.80487804878049,480,362,75.41666666666667,0.9580838323353293,True,20929.05078125,18677.94451171875,STRONG_MOMENTUM,POINT_IN_TIME,501,492,480,STRONG_MOMENTUM
2024-05-17,501,493,492,332,67.47967479674797,480,368,76.66666666666667,0.9580838323353293,True,21064.55078125,18698.499765625,STRONG_MOMENTUM,POINT_IN_TIME,501,492,480,STRONG_MOMENTUM
2024-05-21,501,493,492,337,68.4959349593496,480,362,75.41666666666667,0.9580838323353293,True,21187.650390625,18719.22526367188,STRONG_MOMENTUM,POINT_IN_TIME,501,492,480,STRONG_MOMENTUM
2024-05-22,501,493,492,338,68.69918699186992,480,365,76.04166666666666,0.9580838323353293,True,21237.75,18740.892509765625,STRONG_MOMENTUM,POINT_IN_TIME,501,492,480,STRONG_MOMENTUM
2024-05-23,501,493,492,348,70.73170731707317,480,365,76.04166666666666,0.9580838323353293,True,21489.55078125,18764.01451171875,STRONG_MOMENTUM,POINT_IN_TIME,501,492,480,STRONG_MOMENTUM
2024-05-24,501,493,492,336,68.29268292682927,480,364,75.83333333333333,0.9580838323353293,True,21483.75,18786.948759765623,STRONG_MOMENTUM,POINT_IN_TIME,501,492,480,STRONG_MOMENTUM
2024-05-27,501,493,492,346,70.32520325203252,480,363,75.625,0.9580838323353293,True,21493.0,18809.538759765623,STRONG_MOMENTUM,POINT_IN_TIME,501,492,480,STRONG_MOMENTUM
2024-05-28,501,493,492,320,65.04065040650406,480,356,74.16666666666667,0.9580838323353293,True,21387.349609375,18831.87951171875,STRONG_MOMENTUM,POINT_IN_TIME,501,492,480,STRONG_MOMENTUM
2024-05-29,501,493,492,305,61.99186991869918,480,354,73.75,0.9580838323353293,True,21256.30078125,18853.419267578123,STRONG_MOMENTUM,POINT_IN_TIME,501,492,480,STRONG_MOMENTUM
2024-05-30,501,493,492,270,54.87804878048781,480,342,71.25,0.9580838323353293,True,21038.55078125,18873.31702148437,NORMAL,POINT_IN_TIME,501,492,480,NORMAL
2024-05-31,501,493,492,264,53.65853658536586,480,334,69.58333333333333,0.9580838323353293,True,21103.30078125,18893.5777734375,NORMAL,POINT_IN_TIME,501,492,480,NORMAL
2024-06-03,501,493,493,303,61.4604462474645,480,347,72.29166666666667,0.9580838323353293,True,21797.400390625,18918.27002929688,STRONG_MOMENTUM,POINT_IN_TIME,501,493,480,STRONG_MOMENTUM
2024-06-04,501,493,493,154,31.237322515212984,480,303,63.125,0.9580838323353293,True,20323.849609375,18936.0277734375,NORMAL,POINT_IN_TIME,501,493,480,NORMAL
2024-06-05,501,493,493,226,45.84178498985801,480,334,69.58333333333333,0.9580838323353293,True,21054.400390625,18956.84677734375,NORMAL,POINT_IN_TIME,501,493,480,NORMAL
2024-06-06,501,493,493,286,58.012170385395535,480,356,74.16666666666667,0.9580838323353293,True,21365.0,18978.89002929688,NORMAL,POINT_IN_TIME,501,493,480,NORMAL
2024-06-07,501,493,493,341,69.1683569979716,480,380,79.16666666666666,0.9580838323353293,True,21764.150390625,19002.96453125,STRONG_MOMENTUM,POINT_IN_TIME,501,493,480,STRONG_MOMENTUM
2024-06-10,501,493,493,372,75.45638945233266,480,386,80.41666666666667,0.9580838323353293,True,21808.25,19026.98653320313,STRONG_MOMENTUM,POINT_IN_TIME,501,493,480,STRONG_MOMENTUM
2024-06-11,501,493,493,383,77.68762677484787,481,392,81.4968814968815,0.9600798403193613,True,21852.0,19051.54728515625,STRONG_MOMENTUM,POINT_IN_TIME,501,493,481,STRONG_MOMENTUM
2024-06-12,501,493,493,400,81.13590263691684,481,396,82.32848232848234,0.9600798403193613,True,21960.94921875,19077.05127929688,STRONG_MOMENTUM,POINT_IN_TIME,501,493,481,STRONG_MOMENTUM
2024-06-13,502,493,493,404,81.94726166328601,482,405,84.02489626556017,0.9601593625498008,True,22074.30078125,19103.295029296874,STRONG_MOMENTUM,POINT_IN_TIME,502,493,482,STRONG_MOMENTUM
2024-06-14,502,493,493,416,84.38133874239351,483,409,84.67908902691511,0.9621513944223108,True,22214.30078125,19130.10127929688,STRONG_MOMENTUM,POINT_IN_TIME,502,493,483,STRONG_MOMENTUM
2024-06-18,502,493,493,422,85.59837728194725,483,411,85.09316770186336,0.9621513944223108,True,22329.599609375,19157.73802734375,STRONG_MOMENTUM,POINT_IN_TIME,502,493,483,STRONG_MOMENTUM
2024-06-19,502,493,493,405,82.1501014198783,484,406,83.88429752066115,0.9641434262948207,True,22224.900390625,19185.074033203124,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM
2024-06-20,502,493,493,417,84.58417849898579,484,411,84.91735537190083,0.9641434262948207,True,22305.099609375,19212.33927734375,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM
2024-06-21,502,493,493,410,83.16430020283975,484,405,83.67768595041323,0.9641434262948207,True,22236.19921875,19238.9940234375,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM
2024-06-24,502,493,493,401,81.33874239350912,484,406,83.88429752066115,0.9641434262948207,True,22289.099609375,19265.68827148437,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM
2024-06-25,502,493,493,400,81.13590263691684,484,406,83.88429752066115,0.9641434262948207,True,22370.650390625,19292.890771484374,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM
2024-06-26,502,493,493,393,79.71602434077079,484,407,84.0909090909091,0.9641434262948207,True,22436.80078125,19320.97052734375,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM
2024-06-27,502,493,493,384,77.89046653144015,484,406,83.88429752066115,0.9641434262948207,True,22537.400390625,19349.281025390625,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM
2024-06-28,502,493,493,390,79.10750507099391,484,409,84.50413223140497,0.9641434262948207,True,22559.69921875,19377.443017578124,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM
2024-07-01,502,493,493,408,82.75862068965517,484,419,86.57024793388429,0.9641434262948207,True,22727.599609375,19406.23626953125,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM
2024-07-02,502,493,493,406,82.35294117647058,484,415,85.74380165289256,0.9641434262948207,True,22677.80078125,19435.00376953125,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM
2024-07-03,502,493,493,418,84.78701825557809,484,415,85.74380165289256,0.9641434262948207,True,22851.19921875,19463.88701171875,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM
2024-07-04,502,493,493,418,84.78701825557809,484,418,86.36363636363636,0.9641434262948207,True,22914.19921875,19492.55326171875,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM
2024-07-05,502,493,493,417,84.58417849898579,484,421,86.98347107438018,0.9641434262948207,True,22987.650390625,19521.231015625,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM
2024-07-08,502,493,493,408,82.75862068965517,484,416,85.9504132231405,0.9641434262948207,True,22971.150390625,19549.66376953125,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM
2024-07-09,502,493,493,413,83.77281947261663,484,419,86.57024793388429,0.9641434262948207,True,23067.349609375,19578.073017578125,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM
2024-07-10,502,493,493,407,82.55578093306288,484,420,86.77685950413223,0.9641434262948207,True,22977.650390625,19605.5240234375,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM
2024-07-11,503,493,493,407,82.55578093306288,484,421,86.98347107438018,0.9622266401590457,True,23005.25,19632.283525390623,STRONG_MOMENTUM,POINT_IN_TIME,503,493,484,STRONG_MOMENTUM
2024-07-12,503,493,493,404,81.94726166328601,484,423,87.39669421487604,0.9622266401590457,True,23095.44921875,19660.458017578127,STRONG_MOMENTUM,POINT_IN_TIME,503,493,484,STRONG_MOMENTUM
2024-07-15,503,493,493,411,83.36713995943205,484,422,87.19008264462809,0.9622266401590457,True,23209.849609375,19688.873515625,STRONG_MOMENTUM,POINT_IN_TIME,503,493,484,STRONG_MOMENTUM
2024-07-16,503,493,493,413,83.77281947261663,484,421,86.98347107438018,0.9622266401590457,True,23204.25,19716.877265625,STRONG_MOMENTUM,POINT_IN_TIME,503,493,484,STRONG_MOMENTUM
2024-07-18,503,493,493,397,80.52738336713996,484,419,86.57024793388429,0.9622266401590457,True,23210.05078125,19744.598515625,STRONG_MOMENTUM,POINT_IN_TIME,503,493,484,STRONG_MOMENTUM
2024-07-19,503,493,493,332,67.34279918864098,484,404,83.47107438016529,0.9622266401590457,True,22853.599609375,19770.798515625,STRONG_MOMENTUM,POINT_IN_TIME,503,493,484,STRONG_MOMENTUM
2024-07-22,503,493,493,364,73.83367139959432,484,409,84.50413223140497,0.9622266401590457,True,22942.650390625,19798.26501953125,STRONG_MOMENTUM,POINT_IN_TIME,503,493,484,STRONG_MOMENTUM
2024-07-23,503,493,493,335,67.95131845841786,485,404,83.29896907216495,0.9642147117296223,True,22865.19921875,19826.073515625,STRONG_MOMENTUM,POINT_IN_TIME,503,493,485,STRONG_MOMENTUM
2024-07-24,503,493,493,356,72.21095334685599,486,414,85.18518518518519,0.9662027833001988,True,22921.44921875,19854.3767578125,STRONG_MOMENTUM,POINT_IN_TIME,503,493,486,STRONG_MOMENTUM
2024-07-25,503,493,493,343,69.5740365111562,486,413,84.97942386831275,0.9662027833001988,True,22917.25,19882.60025390625,STRONG_MOMENTUM,POINT_IN_TIME,503,493,486,STRONG_MOMENTUM
2024-07-26,503,493,493,370,75.05070993914808,486,418,86.0082304526749,0.9662027833001988,True,23292.05078125,19912.6767578125,STRONG_MOMENTUM,POINT_IN_TIME,503,493,486,STRONG_MOMENTUM
2024-07-29,503,493,493,387,78.49898580121703,487,424,87.06365503080082,0.9681908548707754,True,23394.19921875,19942.939755859374,STRONG_MOMENTUM,POINT_IN_TIME,503,493,487,STRONG_MOMENTUM
2024-07-30,503,493,493,393,79.71602434077079,487,432,88.7063655030801,0.9681908548707754,True,23440.900390625,19974.29201171875,STRONG_MOMENTUM,POINT_IN_TIME,503,493,487,STRONG_MOMENTUM
2024-07-31,503,493,493,396,80.32454361054768,487,430,88.29568788501027,0.9681908548707754,True,23530.80078125,20005.483017578124,STRONG_MOMENTUM,POINT_IN_TIME,503,493,487,STRONG_MOMENTUM
2024-08-01,503,493,493,373,75.65922920892496,487,426,87.47433264887063,0.9681908548707754,True,23506.599609375,20036.74401367188,STRONG_MOMENTUM,POINT_IN_TIME,503,493,487,STRONG_MOMENTUM
2024-08-02,503,493,493,340,68.96551724137932,487,423,86.85831622176592,0.9681908548707754,True,23259.44921875,20067.42576171875,STRONG_MOMENTUM,POINT_IN_TIME,503,493,487,STRONG_MOMENTUM
2024-08-05,503,493,493,233,47.26166328600406,487,395,81.1088295687885,0.9681908548707754,True,22542.44921875,20094.15900390625,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-06,503,493,493,222,45.030425963488845,487,392,80.49281314168378,0.9681908548707754,True,22443.30078125,20119.907509765624,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-07,503,493,493,276,55.98377281947262,487,401,82.34086242299796,0.9681908548707754,True,22848.900390625,20148.513515625,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-08,503,493,493,252,51.115618661257614,487,397,81.51950718685832,0.9681908548707754,True,22705.69921875,20175.52526367188,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-09,503,493,493,258,52.33265720081136,487,402,82.54620123203286,0.9681908548707754,True,22923.5,20203.106015625,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-12,503,493,493,250,50.709939148073026,487,396,81.3141683778234,0.9681908548707754,True,22915.849609375,20230.586767578126,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-13,503,493,493,221,44.827586206896555,487,384,78.85010266940452,0.9681908548707754,True,22705.80078125,20257.1640234375,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-14,503,493,493,210,42.59634888438134,487,380,78.02874743326488,0.9681908548707754,True,22672.650390625,20283.562275390625,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-16,503,493,493,235,47.66734279918864,487,391,80.28747433264887,0.9681908548707754,True,23056.5,20311.506279296875,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-19,503,493,493,245,49.69574036511156,487,397,81.51950718685832,0.9681908548707754,True,23139.75,20340.48502929688,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-20,503,493,493,260,52.73833671399595,487,399,81.93018480492813,0.9681908548707754,True,23280.349609375,20370.33427734375,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-21,503,493,493,270,54.76673427991886,487,408,83.77823408624229,0.9681908548707754,True,23368.650390625,20401.133779296877,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-22,503,493,493,287,58.21501014198783,487,415,85.21560574948666,0.9681908548707754,True,23440.69921875,20433.893779296875,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-23,503,493,493,281,56.99797160243407,487,411,84.39425051334702,0.9681908548707754,True,23418.650390625,20467.18302734375,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-26,503,493,493,281,56.99797160243407,487,416,85.42094455852155,0.9681908548707754,True,23561.75,20502.21453125,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-27,503,493,493,302,61.257606490872206,487,417,85.62628336755647,0.9681908548707754,True,23604.849609375,20536.411533203125,STRONG_MOMENTUM,POINT_IN_TIME,503,493,487,STRONG_MOMENTUM
2024-08-28,503,493,493,294,59.63488843813387,487,413,84.80492813141683,0.9681908548707754,True,23615.94921875,20570.36078125,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-29,503,493,493,280,56.79513184584179,487,406,83.3675564681725,0.9681908548707754,True,23631.400390625,20604.51228515625,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
2024-08-30,502,493,493,299,60.649087221095336,488,408,83.60655737704919,0.9721115537848606,True,23734.55078125,20639.52029296875,STRONG_MOMENTUM,POINT_IN_TIME,502,493,488,STRONG_MOMENTUM
2024-09-02,502,493,493,290,58.82352941176471,489,409,83.640081799591,0.9741035856573705,True,23760.69921875,20673.86978515625,NORMAL,POINT_IN_TIME,502,493,489,NORMAL
2024-09-03,502,493,493,301,61.05476673427992,489,411,84.04907975460122,0.9741035856573705,True,23788.44921875,20707.80728515625,STRONG_MOMENTUM,POINT_IN_TIME,502,493,489,STRONG_MOMENTUM
2024-09-04,502,493,493,295,59.83772819472617,489,408,83.43558282208589,0.9741035856573705,True,23748.900390625,20740.75478515625,NORMAL,POINT_IN_TIME,502,493,489,NORMAL
2024-09-05,502,494,493,302,61.257606490872206,489,410,83.84458077709611,0.9741035856573705,True,23762.80078125,20773.62978515625,STRONG_MOMENTUM,POINT_IN_TIME,502,493,489,STRONG_MOMENTUM
2024-09-06,502,494,493,264,53.54969574036511,489,402,82.20858895705521,0.9741035856573705,True,23477.69921875,20804.71978515625,NORMAL,POINT_IN_TIME,502,493,489,NORMAL
2024-09-09,502,494,493,255,51.724137931034484,489,394,80.57259713701431,0.9741035856573705,True,23502.150390625,20836.13603515625,NORMAL,POINT_IN_TIME,502,493,489,NORMAL
2024-09-10,502,494,493,279,56.5922920892495,489,403,82.41308793456032,0.9741035856573705,True,23643.650390625,20868.0712890625,NORMAL,POINT_IN_TIME,502,493,489,NORMAL
2024-09-11,502,494,493,259,52.53549695740365,489,391,79.95910020449898,0.9741035856573705,True,23531.25,20899.134541015625,NORMAL,POINT_IN_TIME,502,493,489,NORMAL
2024-09-12,502,494,493,292,59.2292089249493,489,398,81.39059304703477,0.9741035856573705,True,23907.349609375,20931.13103515625,NORMAL,POINT_IN_TIME,502,493,489,NORMAL
2024-09-13,502,495,493,315,63.894523326572006,489,409,83.640081799591,0.9741035856573705,True,23928.19921875,20962.80653320313,STRONG_MOMENTUM,POINT_IN_TIME,502,493,489,STRONG_MOMENTUM
2024-09-16,502,495,493,307,62.27180527383367,489,404,82.61758691206545,0.9741035856573705,True,23968.19921875,20994.64502929688,STRONG_MOMENTUM,POINT_IN_TIME,502,493,489,STRONG_MOMENTUM
2024-09-17,501,494,493,303,61.4604462474645,489,403,82.41308793456032,0.9760479041916168,True,23969.900390625,21026.626279296877,STRONG_MOMENTUM,POINT_IN_TIME,501,493,489,STRONG_MOMENTUM
2024-09-18,501,494,493,287,58.21501014198783,489,397,81.18609406952966,0.9760479041916168,True,23898.650390625,21057.981533203125,NORMAL,POINT_IN_TIME,501,493,489,NORMAL
2024-09-19,501,494,493,272,55.172413793103445,489,388,79.34560327198365,0.9760479041916168,True,23853.94921875,21089.112783203123,NORMAL,POINT_IN_TIME,501,493,489,NORMAL
