Entry_ID,Symbol,Leader_Date,Signal_Date,Pullback_Age,Leader_Close,ATR14_Seed,ATR14_Signal,Pullback_Low,Pullback_Depth_ATR,Close,Prior_High,SMA20,SMA50,SMA200,Median_Traded_Value_20,RS21,RS63,RS126,Composite_RS,RS_Coverage,Resumption_Volume_Ratio,Seed_Membership_OK,Seed_RS_Coverage_OK,Seed_Liquidity_OK,Seed_Trend_OK,Seed_RS_OK,Signal_Membership_OK,Signal_RS_Coverage_OK,Signal_Liquidity_OK,Signal_Trend_OK,Signal_RS_OK,Age_OK,Depth_OK,Resumption_OK,Not_New_Leader_OK,Signal_Qualified,Signal_Rejection_Reason
FEDERALBNK-2024-11-19,FEDERALBNK,2024-11-11 00:00:00,2024-11-19 00:00:00,5,205.7770538330078,5.188174561511985,5.743841298591633,193.2063452238624,2.4229540583310563,204.7071990966797,199.001353107909,197.84780197143556,191.90113861083984,173.34965980529785,2118938583.086975,93.71196754563894,79.71602434077079,82.35294117647058,84.70588235294117,0.986,2.195670110258652,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FEDERALBNK-2025-12-30,FEDERALBNK,2025-12-22 00:00:00,2025-12-30 00:00:00,5,268.2336120605469,4.259613705326351,4.541499042524726,259.21444618534866,2.1173670898655366,266.68890380859375,263.1011436604867,261.49912414550784,247.7501956176758,210.52334754943848,1544554466.7630615,81.52610441767068,98.39357429718876,93.37349397590361,91.8273092369478,0.9940119760479041,6.260794615116755,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FEDERALBNK-2026-05-04,FEDERALBNK,2026-04-22 00:00:00,2026-05-04 00:00:00,7,295.440673828125,8.303621499669754,7.504779427149951,279.0466732278482,1.9743193498076481,288.16552734375,286.9696177224655,287.3532974243164,281.1754022216797,243.89399856567383,2206132046.328064,33.33333333333333,45.807770961145195,87.52556237218813,54.58077709611452,0.9702380952380952,0.7078526349148276,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
FINCABLES-2024-06-03,FINCABLES,2024-05-29 00:00:00,2024-06-03 00:00:00,3,1463.161376953125,71.27623310919205,68.36780632748177,1398.8389281844068,0.9024389472179187,1446.514404296875,1444.0517597165765,1170.489663696289,1049.0533862304687,1017.5048596191406,440484307.23876953,98.16326530612245,95.10204081632652,81.63265306122449,91.9795918367347,0.9780439121756487,1.0393291602692807,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FINCABLES-2024-07-16,FINCABLES,2024-07-05 00:00:00,2024-07-16 00:00:00,7,1641.550048828125,65.83706035453915,68.58267517159607,1531.768733605783,1.6674698814187439,1631.650390625,1601.1639486153929,1588.1910217285156,1402.3062878417968,1091.5215451049805,244555396.31188965,52.73833671399595,97.3630831643002,89.24949290060852,81.54158215010142,0.9801192842942346,2.6588533335074467,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FINCABLES-2026-06-29,FINCABLES,2026-06-22 00:00:00,2026-06-29 00:00:00,4,1190.5,49.90845134531215,48.9019234056117,1103.9000244140625,1.7351765733374482,1179.199951171875,1155.0,1080.4099914550782,1061.122999267578,866.1975012207031,480645715.34033203,62.8,91.2,95.6,84.0,1.0,2.4540842527127977,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FINEORG-2024-12-10,FINEORG,2024-12-03 00:00:00,2024-12-10 00:00:00,5,5207.19775390625,180.22188287679825,167.73805285885555,5038.276152567815,0.9372979498494728,5166.87158203125,5127.889632690719,5006.90390625,5000.052978515625,4808.122319335937,74349723.75634766,44.534412955465584,48.987854251012145,66.19433198380567,52.81376518218623,0.988,3.1309765855578147,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,LIQUIDITY_FAIL;RS_FAIL
FINPIPE-2024-04-10,FINPIPE,2024-04-03 00:00:00,2024-04-10 00:00:00,5,253.60740661621094,9.837322874566484,9.457995091047454,245.3147703329735,0.8429769347794114,252.29034423828125,250.72936660291856,231.4393051147461,221.29354614257812,207.82941535949706,263900787.03755188,87.70491803278688,59.83606557377049,39.549180327868854,62.11065573770492,0.9740518962075848,2.262741139830813,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
FINPIPE-2024-06-21,FINPIPE,2024-06-07 00:00:00,2024-06-21 00:00:00,9,341.7528991699219,17.531899401107793,13.785172418933058,314.92389412087635,1.5302965431885986,324.6799011230469,323.7042762620906,321.3384613037109,288.3660858154297,232.96660667419434,352653719.05337524,52.74949083503056,92.4643584521385,86.35437881873727,78.71690427698576,0.9780876494023905,2.421909480883223,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FIVESTAR-2024-10-24,FIVESTAR,2024-10-16 00:00:00,2024-10-24 00:00:00,6,894.044921875,31.491800763550675,36.07271262605281,832.1846160699445,1.9643305338275243,879.1508178710938,862.3204403259658,829.6824279785156,778.6680541992188,747.3241055297851,1138347305.8049927,99.18367346938776,91.63265306122449,79.38775510204081,90.22448979591836,0.98,3.1333859396900547,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FLUOROCHEM-2024-09-27,FLUOROCHEM,2024-09-16 00:00:00,2024-09-27 00:00:00,9,4478.28466796875,164.8045539447298,175.88811158326794,4093.815685845894,2.3328783878860193,4296.20654296875,4287.163715721731,4025.6762817382814,3576.8237109375,3423.1091125488283,1043874850.3981934,100.0,93.30628803245436,69.97971602434076,88.31643002028399,0.986,0.4922475461653635,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FLUOROCHEM-2024-10-16,FLUOROCHEM,2024-10-11 00:00:00,2024-10-16 00:00:00,3,4690.1455078125,205.81071719361924,196.99210552054862,4523.427044615704,0.8100572480875864,4671.4599609375,4649.32759854139,4342.394396972656,3847.2228759765626,3498.156649169922,795162403.6838379,77.9591836734694,96.12244897959184,70.20408163265306,82.89795918367348,0.98,1.0356160542806274,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FLUOROCHEM-2026-07-29,FLUOROCHEM,2026-07-21 00:00:00,2026-07-29 00:00:00,6,4607.10009765625,135.26379314999403,135.3413414776787,4423.2001953125,1.359564877349132,4582.10009765625,4577.89990234375,4200.5400390625,3926.7740087890625,3570.6620043945313,551106272.75,91.8,91.4,92.80000000000001,91.94,1.0,0.6506024096385542,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FLUOROCHEM-2026-08-12,FLUOROCHEM,2026-08-04 00:00:00,2026-08-12 00:00:00,6,4612.7998046875,144.7136397924875,151.68983242507974,4401.7998046875,1.4580519175840232,4565.7998046875,4522.0,4472.750024414063,4080.9320068359375,3609.792003173828,569066898.25,94.0,86.8,86.8,88.96000000000001,1.0,7.720213382539063,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FORCEMOT-2026-02-16,FORCEMOT,2026-02-11 00:00:00,2026-02-16 00:00:00,3,24927.0,1046.5310952383304,1101.2597726817096,23004.0,1.837499151959807,24586.0,24129.0,21110.15,19791.62,16971.883779296873,1755511937.5,97.78672032193158,99.79879275653923,88.53118712273643,95.8148893360161,0.9920159680638723,1.553360748469122,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FORCEMOT-2026-02-24,FORCEMOT,2026-02-17 00:00:00,2026-02-24 00:00:00,5,25776.0,1141.8126460615874,1177.687200262809,23328.0,2.143959438918282,25038.0,24900.0,22529.25,20721.78,17418.94783203125,2820725432.5,97.38955823293173,99.79919678714859,88.75502008032129,95.76305220883535,0.996,0.6672724122338065,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FORTIS-2023-12-11,FORTIS,2023-12-05 00:00:00,2023-12-11 00:00:00,4,386.2866516113281,10.60451995724715,9.986312033887575,374.5371985748596,1.1079665165266568,384.3947448730469,382.8514031935742,371.95581970214846,347.9178289794922,308.1237088012695,761130185.3865967,76.32653061224491,70.61224489795919,70.61224489795919,72.32653061224491,0.9780439121756487,1.3609005263126452,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FORTIS-2024-01-05,FORTIS,2024-01-02 00:00:00,2024-01-05 00:00:00,3,433.6327209472656,12.913554598981984,12.661385632416424,419.24468686933585,1.114180760041393,432.4378356933594,428.9528826073344,403.0145736694336,373.73167236328123,320.30538314819336,596777228.746994,81.0204081632653,76.93877551020408,66.53061224489795,75.0408163265306,0.9780439121756487,0.8116825383485397,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FORTIS-2024-05-16,FORTIS,2024-05-08 00:00:00,2024-05-16 00:00:00,6,460.765869140625,13.445860227245058,12.94689634735644,432.13913403925153,2.129037087814414,446.9255065917969,446.6765921419351,444.1150863647461,423.80305419921876,382.46929397583006,354799742.45648193,55.91836734693878,53.673469387755105,62.244897959183675,56.91836734693878,0.9780439121756487,1.503655207132631,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
FORTIS-2024-10-08,FORTIS,2024-10-01 00:00:00,2024-10-08 00:00:00,4,614.4706420898438,20.399529926999026,21.050570215113403,572.7144168083069,2.0469209550888734,595.8624267578125,591.5721109894264,591.716748046875,550.987177734375,466.64316452026367,830471904.060669,90.38854805725971,94.06952965235173,82.82208588957054,89.59100204498978,0.978,0.8869597779031607,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FORTIS-2024-10-28,FORTIS,2024-10-15 00:00:00,2024-10-28 00:00:00,9,618.3120727539062,20.618126151627028,19.865466581773553,570.7188908944196,2.3083175216546516,603.5452270507812,590.6242210345017,599.5242340087891,578.5962072753906,480.3849383544922,627180810.8562317,84.08163265306122,93.87755102040816,87.95918367346938,89.16326530612244,0.98,0.9927379065365551,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FORTIS-2024-12-02,FORTIS,2024-11-25 00:00:00,2024-12-02 00:00:00,5,696.2869873046875,24.06221709415078,26.439984026251658,637.1697280584125,2.4568500489776426,675.4338989257812,662.1137417994933,645.7404968261719,618.4567370605469,505.09506072998045,1137992085.6547241,90.08097165991903,95.1417004048583,91.09311740890689,92.4089068825911,0.988,0.9969271531594144,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FORTIS-2025-05-12,FORTIS,2025-05-06 00:00:00,2025-05-12 00:00:00,4,685.3116455078125,26.3951830854371,25.58476654514646,645.2515583837253,1.5177044612427553,675.134521484375,667.5015995214153,667.2023040771485,647.0794750976562,620.3424349975586,915829240.1130371,34.22131147540984,70.08196721311475,79.91803278688525,62.27459016393443,0.9740518962075848,0.777035815428752,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
FORTIS-2025-09-29,FORTIS,2025-09-15 00:00:00,2025-09-29 00:00:00,10,976.614013671875,19.30384157028397,20.63960169516046,928.3651143427079,2.499445468068941,969.7213134765625,943.5989534406217,956.550259399414,913.8211987304687,741.5253439331054,1145896522.6581116,79.31726907630522,96.18473895582329,96.18473895582329,91.12449799196787,0.9940119760479041,3.390655175155623,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FSL-2023-08-16,FSL,2023-08-04 00:00:00,2023-08-16 00:00:00,7,141.79742431640625,4.444195567932889,4.215815922410392,137.612901710177,0.9415703117168585,140.98904418945312,140.5610907776524,136.45742645263672,128.7313198852539,111.22049934387206,266126730.3895111,73.77049180327869,50.204918032786885,67.82786885245902,62.56147540983606,0.9721115537848606,0.6281118581050495,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
FSL-2023-09-01,FSL,2023-08-25 00:00:00,2023-09-01 00:00:00,5,159.96192932128906,4.901194039579646,5.377725588732275,151.78314753259167,1.6687325012332814,159.58152770996094,156.82356785624452,147.04467849731446,135.28956909179686,114.50161197662354,308624843.5618286,85.88957055214725,78.52760736196319,79.75460122699386,81.1042944785276,0.9741035856573705,6.015767918072571,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FSL-2023-09-08,FSL,2023-09-04 00:00:00,2023-09-08 00:00:00,4,162.29193115234375,5.418165810683471,5.3003591256672165,156.918668700325,0.9917124428757483,160.9129638671875,160.77030140652494,151.87586975097656,139.04991073608397,116.03940788269043,395232019.73339844,79.34560327198365,80.57259713701431,79.14110429447852,79.77505112474438,0.9760479041916168,1.0772365799789885,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FSL-2023-10-18,FSL,2023-10-12 00:00:00,2023-10-18 00:00:00,4,161.626220703125,4.688385551889941,4.748902026775738,153.35233293138108,1.7647626630042441,158.34519958496094,157.5843653492601,156.10554275512695,153.3542352294922,123.52870441436768,194703091.3855133,44.69387755102041,75.10204081632654,77.75510204081633,66.77551020408164,0.9780439121756487,1.5280409783694406,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
FSL-2024-07-12,FSL,2024-07-08 00:00:00,2024-07-12 00:00:00,4,242.0925750732422,9.084797659822213,9.624420750325584,228.7161195164824,1.4723999430298338,241.42471313476562,235.2010893472074,214.2672203063965,198.39182525634766,182.3249668121338,772423724.3838806,96.14604462474645,71.80527383367141,72.21095334685599,79.2292089249493,0.9801192842942346,2.501868746777609,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FSL-2024-11-04,FSL,2024-10-28 00:00:00,2024-11-04 00:00:00,5,360.59326171875,18.526779702735134,18.45011089961039,315.63404298553894,2.426715244342959,347.6233215332031,333.58866398002476,322.7263748168945,311.40429748535155,234.93473052978516,1385775396.0000305,97.75510204081633,94.28571428571428,97.95918367346938,96.42857142857142,0.98,3.9390433829542886,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
FSL-2024-11-25,FSL,2024-11-07 00:00:00,2024-11-25 00:00:00,10,368.72369384765625,19.072688096737494,17.311490981841512,323.90960783937044,2.3496470859790106,344.9615783691406,335.91165434884056,341.14077911376955,321.99705810546874,244.96863273620605,1691167178.485077,64.5748987854251,87.85425101214574,99.39271255060729,84.33198380566802,0.988,0.7740173477805453,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GABRIEL-2026-07-06,GABRIEL,2026-06-29 00:00:00,2026-07-06 00:00:00,5,1272.5670166015625,47.13007583757359,46.38631025927405,1212.5911217732735,1.272560965846661,1272.4671630859375,1249.3151884232539,1174.175601196289,1114.7635119628906,1059.5622161865235,415826393.7579346,98.6,91.2,80.60000000000001,90.24000000000001,1.0,1.4031785893358597,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GAEL-2024-03-01,GAEL,2024-02-26 00:00:00,2024-03-01 00:00:00,4,204.889892578125,8.439200805373288,8.282941352604448,189.78935817125262,1.7893322786273538,199.11837768554688,197.3769518781332,191.67132263183595,184.4009146118164,155.40690128326415,222259486.68145752,50.91649694501018,44.602851323828915,80.85539714867616,57.37270875763747,0.9800399201596807,0.5614295258931262,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
GAIL-2024-01-12,GAIL,2024-01-02 00:00:00,2024-01-12 00:00:00,8,147.7998046875,5.30178765203349,4.738850347574281,140.41208775420486,1.3934388583936579,146.313232421875,145.14204240188033,140.2183681488037,126.45735443115234,108.17585578918457,3496581189.751404,85.10204081632654,80.81632653061224,77.14285714285715,81.0,0.9780439121756487,1.209941427644819,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GAIL-2024-01-25,GAIL,2024-01-19 00:00:00,2024-01-25 00:00:00,3,151.6288299560547,4.906179758492633,5.323689721615551,140.32197610737606,2.304614670733656,149.0160675048828,148.7458117059081,146.70966720581055,132.38466278076172,110.32483169555664,4150192682.586853,68.9795918367347,81.22448979591836,79.18367346938776,76.93877551020408,0.9780439121756487,0.6794203857674079,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GAIL-2024-02-29,GAIL,2024-02-15 00:00:00,2024-02-29 00:00:00,9,171.18338012695312,6.424256687746113,5.632639619896421,163.79718974256437,1.149734629763078,169.32522583007812,168.90713833320584,166.2435546875,153.47542495727538,118.3740055847168,3025366511.4543457,83.09572301425662,93.68635437881873,86.15071283095723,88.24847250509166,0.9800399201596807,1.0427740462775632,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GESHIP-2023-10-09,GESHIP,2023-09-27 00:00:00,2023-10-09 00:00:00,7,781.2708129882812,29.136058411606516,27.3688346191014,744.6799904053775,1.2558604209939266,773.6514282226562,769.1346328526131,757.2039489746094,722.0653454589843,623.1316001892089,268213507.64050293,91.42857142857143,71.22448979591837,65.51020408163265,75.57142857142857,0.9780439121756487,1.0425100464031167,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GESHIP-2023-12-15,GESHIP,2023-12-05 00:00:00,2023-12-15 00:00:00,8,828.4157104492188,25.98657652182951,25.41058558873618,784.5776927461172,1.6869485546230476,827.2657470703125,802.2417423400613,782.5099304199218,761.6310522460938,669.2313381958007,246707638.01971436,74.89795918367346,58.57142857142858,55.91836734693878,62.6734693877551,0.9780439121756487,4.1196700644038975,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
GESHIP-2024-01-03,GESHIP,2023-12-22 00:00:00,2024-01-03 00:00:00,6,934.8599853515625,35.04284919162448,32.830299840619254,881.5918729232785,1.520085086032773,915.8159790039062,913.3779633093586,865.0364135742187,790.2898754882813,692.4663766479492,386850871.7351074,77.3469387755102,65.91836734693878,66.3265306122449,69.46938775510203,0.9780439121756487,1.1676044664682657,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
GESHIP-2024-06-28,GESHIP,2024-06-18 00:00:00,2024-06-28 00:00:00,8,1148.2720947265625,51.97012617031692,46.810154499561904,1083.1459810805618,1.2531451902304196,1146.2603759765625,1124.7387075090849,1080.6170928955078,1006.4857312011719,876.2488177490235,998123784.7845459,85.16260162601627,69.51219512195121,59.34959349593496,71.15853658536585,0.9800796812749004,1.557493955536134,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GESHIP-2025-10-16,GESHIP,2025-10-06 00:00:00,2025-10-16 00:00:00,8,1029.0084228515625,30.869617251649622,26.008089396327133,989.8951941560273,1.2670461177630916,1012.965576171875,1006.5679411396158,1001.6776153564454,963.55521484375,912.4820416259765,388516983.75161743,51.3184584178499,78.29614604462475,69.3711967545639,67.52535496957404,0.9801192842942346,0.3279996324904677,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
GESHIP-2025-11-07,GESHIP,2025-10-31 00:00:00,2025-11-07 00:00:00,4,1065.8919677734375,29.764390669906195,31.65501959693356,1003.3690629712034,2.100594146059537,1051.9332275390625,1032.1587872632688,1019.5935424804687,990.1627709960937,920.8144247436524,290384574.8930664,72.2672064777328,89.87854251012146,78.74493927125506,81.25506072874495,0.9821073558648111,1.5001231830500124,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GESHIP-2026-02-24,GESHIP,2026-02-11 00:00:00,2026-02-24 00:00:00,9,1325.44287109375,38.41822727154642,38.30443865146141,1252.4349314223944,1.9003463943123502,1300.1898193359375,1294.392395291989,1253.3121765136718,1149.88697265625,1018.6370861816406,580390680.0222778,93.17269076305222,96.78714859437751,95.38152610441767,95.28112449799197,0.996,1.189678157794335,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GESHIP-2026-05-06,GESHIP,2026-04-30 00:00:00,2026-05-06 00:00:00,3,1549.3797607421875,56.90815661962677,54.19401313039128,1488.4580216183012,1.0705273680025555,1547.709228515625,1521.4737012954693,1428.4548583984374,1391.41732421875,1126.6760778808593,738204099.9451904,28.016359918200408,91.61554192229039,97.13701431492842,74.1922290388548,0.9702380952380952,1.151297977384934,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GESHIP-2026-05-15,GESHIP,2026-05-08 00:00:00,2026-05-15 00:00:00,5,1560.6798095703125,55.63266580894606,63.523057330632376,1436.6744409633072,2.2290028134345574,1507.225830078125,1495.532819682775,1480.3170288085937,1421.2081103515625,1146.1419012451172,791415771.692688,85.56910569105692,82.3170731707317,96.13821138211382,87.4390243902439,0.9761904761904762,16.659115402154367,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GICRE-2023-12-07,GICRE,2023-11-30 00:00:00,2023-12-07 00:00:00,5,303.1285705566406,14.2404325655787,14.666751504317313,277.6109284644343,1.7919148154169373,294.87567138671875,293.4527394702504,259.20314331054686,230.83873291015624,180.6416879272461,658308963.7374268,97.55102040816327,94.89795918367348,90.61224489795919,94.40816326530613,0.9780439121756487,2.1387498027231664,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GICRE-2023-12-22,GICRE,2023-12-19 00:00:00,2023-12-22 00:00:00,3,306.44866943359375,13.68234358918286,14.947106119385586,280.36188038628654,1.906602394339168,298.0060729980469,295.9665379576863,294.61004028320315,249.77395080566407,189.4461321258545,708372063.6285858,85.71428571428571,91.22448979591836,91.22448979591836,89.57142857142857,0.9780439121756487,0.5828633566550065,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GICRE-2024-07-16,GICRE,2024-07-09 00:00:00,2024-07-16 00:00:00,5,395.99755859375,16.392909022758122,17.016254217829548,373.80005282219537,1.3540919272313439,395.61810302734375,392.25054340868525,376.15736389160156,353.0814544677734,308.4910590362549,625045633.8976746,62.47464503042597,79.71602434077079,69.1683569979716,71.37931034482759,0.9801192842942346,4.120840322271827,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GICRE-2025-04-03,GICRE,2025-03-21 00:00:00,2025-04-03 00:00:00,8,433.3943176269531,17.794050279651735,16.634062252770583,396.12246161676933,2.0946246315155,417.28857421875,411.0117408151709,395.47533721923827,388.30805725097656,387.5210592651367,205571862.06118774,81.44329896907216,66.8041237113402,92.37113402061856,78.8659793814433,0.97,1.621090191541662,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GILLETTE-2023-10-27,GILLETTE,2023-10-13 00:00:00,2023-10-27 00:00:00,9,5916.857421875,159.07816363624926,147.42829356433413,5651.965407440771,1.6651689231209357,5837.09033203125,5773.135760931969,5820.100537109375,5574.665029296875,4759.7246484375,78790410.06054688,81.39059304703477,74.84662576687117,79.55010224948876,78.22085889570552,0.9760479041916168,0.5719364515053883,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,LIQUIDITY_FAIL
GILLETTE-2025-07-11,GILLETTE,2025-06-30 00:00:00,2025-07-11 00:00:00,9,10553.8681640625,314.99837426178277,306.2947062596674,10033.889310446993,1.6507350389795108,10398.6005859375,10389.893096239944,10187.51328125,9316.658251953126,8718.9819140625,267693070.3330078,73.03822937625755,84.50704225352112,68.81287726358148,76.35814889336015,0.994,2.1513476936957256,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GILLETTE-2025-07-23,GILLETTE,2025-07-18 00:00:00,2025-07-23 00:00:00,3,10891.0078125,328.07841880880443,315.19439070277383,10565.960976737284,0.9907595779780469,10845.5400390625,10821.354472748146,10486.803076171875,9791.77822265625,8818.439313964844,288374441.55615234,79.87927565392354,94.36619718309859,77.2635814889336,84.88933601609658,0.9920159680638723,0.9971819571583814,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GLAND-2026-07-16,GLAND,2026-07-07 00:00:00,2026-07-16 00:00:00,7,2530.879638671875,78.75656867787582,79.94108325147148,2398.281232596906,1.6836488473401223,2510.433837890625,2505.868518163547,2396.0630737304687,2260.1330297851564,1892.1461218261718,1298602287.0517578,93.8,96.2,93.0,94.52000000000001,1.0,1.4657887897740804,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GLAXO-2023-12-22,GLAXO,2023-12-15 00:00:00,2023-12-22 00:00:00,5,1678.8428955078125,44.10975478502449,47.71253492984051,1578.475706011894,2.275396677788688,1660.0565185546875,1647.6112572221693,1608.025079345703,1498.485751953125,1340.2819201660157,264722952.83111572,36.93877551020408,57.95918367346938,55.306122448979586,50.85714285714285,0.9780439121756487,0.5845298525501571,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
GLAXO-2024-01-31,GLAXO,2024-01-18 00:00:00,2024-01-31 00:00:00,7,2205.048828125,75.74460684951337,77.54160048505885,2030.056983585112,2.3102878451472515,2129.335205078125,2091.573796982617,2075.6858032226564,1805.4805151367189,1442.0305505371093,672342868.1661377,87.95918367346938,90.0,84.08163265306122,87.61224489795919,0.9780439121756487,0.6489675420156094,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GLAXO-2024-06-24,GLAXO,2024-06-13 00:00:00,2024-06-24 00:00:00,6,2587.899658203125,104.73289317913256,106.62307596040681,2395.151139517642,1.8403818784592394,2528.10595703125,2490.7829460136004,2438.9891723632813,2145.5992797851563,1827.418251953125,463319414.81726074,63.13645621181263,79.63340122199592,85.33604887983707,76.39511201629327,0.9780876494023905,2.347786278822576,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GLAXO-2025-06-16,GLAXO,2025-06-05 00:00:00,2025-06-16 00:00:00,7,3380.15625,133.04018713939385,124.11696958090052,3154.0130068725844,1.6998115230435775,3283.223876953125,3248.8978509758604,3144.016259765625,2886.0036474609374,2517.2208966064454,519418366.0274658,95.94320486815415,77.079107505071,98.17444219066938,89.06693711967546,0.9801192842942346,0.5219540794498407,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GLAXO-2026-08-25,GLAXO,2026-08-19 00:00:00,2026-08-25 00:00:00,4,3032.39990234375,84.09880496079715,86.31962088420634,2865.39990234375,1.9857594894225599,2963.39990234375,2955.89990234375,2726.999951171875,2548.3419873046873,2416.790788574219,231450451.57543945,93.0,94.6,67.60000000000001,86.02,1.0,2.1210989986441873,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GLENMARK-2024-03-21,GLENMARK,2024-03-11 00:00:00,2024-03-21 00:00:00,8,951.5995483398438,29.932857220546502,32.317823687867715,879.5795822265625,2.4060505010475697,943.0328979492188,942.7838227253704,924.2160369873047,891.7353430175781,793.2756314086914,1025915846.2226562,91.44602851323829,77.59674134419552,47.86150712830957,72.83095723014256,0.9800399201596807,0.6594544771071218,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GLENMARK-2024-09-05,GLENMARK,2024-08-30 00:00:00,2024-09-05 00:00:00,4,1725.0418701171875,44.1998543860307,43.89777297673067,1660.044585537084,1.4705316450238306,1702.8282470703125,1697.847532410332,1622.6724792480468,1471.5745458984375,1077.9148526000977,1679430911.605774,92.0892494929006,89.8580121703854,97.97160243407707,92.96146044624746,0.9820717131474104,0.9800314150205961,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GLENMARK-2025-12-12,GLENMARK,2025-12-02 00:00:00,2025-12-12 00:00:00,8,1978.5999755859375,48.42112459164338,43.23951997745336,1892.699951171875,1.774019606907009,1975.0,1967.5999755859375,1919.0250061035156,1894.7520043945312,1752.0402404785157,1602085152.5769043,90.5241935483871,37.29838709677419,87.70161290322581,68.38709677419355,0.9880478087649402,0.4312695620675655,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
GLENMARK-2025-12-30,GLENMARK,2025-12-23 00:00:00,2025-12-30 00:00:00,4,2047.0,43.03835763560625,40.32786314644095,2000.0,1.092049106472321,2029.800048828125,2028.5,1981.6899963378905,1910.1360034179688,1788.645327758789,965876368.34021,83.33333333333334,64.2570281124498,86.94779116465864,76.78714859437751,0.9940119760479041,4.673873873873874,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
GLENMARK-2026-03-06,GLENMARK,2026-02-27 00:00:00,2026-03-06 00:00:00,4,2136.699951171875,49.97032383038012,54.371132751072196,2031.0999755859375,2.113253777269632,2124.39990234375,2118.89990234375,2045.6999877929688,2022.0399951171876,1925.493366088867,817204730.7417603,92.3694779116466,82.53012048192771,74.69879518072288,83.13253012048193,0.996,1.0601061078988843,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
