Reference_ID,Signal_ID,Symbol,Signal_Date,Entry_Date,Entry_Open,Scheduled_Exit_Date
REFERENCE|UPPER|ADANIGREEN|2023-11-29,UPPER|ADANIGREEN|2023-11-29,ADANIGREEN,2023-11-29,2023-11-30,1040.0,2023-12-21
REFERENCE|UPPER|ADANIPOWER|2023-11-29,UPPER|ADANIPOWER|2023-11-29,ADANIPOWER,2023-11-29,2023-11-30,86.5999984741211,2023-12-21
REFERENCE|UPPER|FSL|2023-11-29,UPPER|FSL|2023-11-29,FSL,2023-11-29,2023-11-30,168.3309235533392,2023-12-21
REFERENCE|UPPER|HDFCLIFE|2023-11-29,UPPER|HDFCLIFE|2023-11-29,HDFCLIFE,2023-11-29,2023-11-30,670.3570202074964,2023-12-21
REFERENCE|UPPER|HINDCOPPER|2023-11-29,UPPER|HINDCOPPER|2023-11-29,HINDCOPPER,2023-11-29,2023-11-30,172.13564003177535,2023-12-21
REFERENCE|UPPER|MANYAVAR|2023-11-29,UPPER|MANYAVAR|2023-11-29,MANYAVAR,2023-11-29,2023-11-30,1368.187635444846,2023-12-21
REFERENCE|UPPER|AEGISLOG|2023-11-30,UPPER|AEGISLOG|2023-11-30,AEGISLOG,2023-11-30,2023-12-01,365.08800534166687,2023-12-22
REFERENCE|UPPER|BAJAJFINSV|2023-11-30,UPPER|BAJAJFINSV|2023-11-30,BAJAJFINSV,2023-11-30,2023-12-01,1676.6923784593228,2023-12-22
REFERENCE|UPPER|BALRAMCHIN|2023-11-30,UPPER|BALRAMCHIN|2023-11-30,BALRAMCHIN,2023-11-30,2023-12-01,467.69888295955394,2023-12-22
REFERENCE|UPPER|GAIL|2023-11-30,UPPER|GAIL|2023-11-30,GAIL,2023-11-30,2023-12-01,120.72643487289895,2023-12-22
REFERENCE|UPPER|GRASIM|2023-11-30,UPPER|GRASIM|2023-11-30,GRASIM,2023-11-30,2023-12-01,1990.7816393497337,2023-12-22
REFERENCE|UPPER|LT|2023-11-30,UPPER|LT|2023-11-30,LT,2023-11-30,2023-12-01,3047.0800190073683,2023-12-22
REFERENCE|UPPER|MINDACORP|2023-11-30,UPPER|MINDACORP|2023-11-30,MINDACORP,2023-11-30,2023-12-01,365.1055351277214,2023-12-22
REFERENCE|UPPER|SAMMAANCAP|2023-11-30,UPPER|SAMMAANCAP|2023-11-30,SAMMAANCAP,2023-11-30,2023-12-01,182.35988203783842,2023-12-22
REFERENCE|UPPER|ANURAS|2023-12-01,UPPER|ANURAS|2023-12-01,ANURAS,2023-12-01,2023-12-04,1018.83415523266,2023-12-26
REFERENCE|UPPER|APOLLOHOSP|2023-12-01,UPPER|APOLLOHOSP|2023-12-01,APOLLOHOSP,2023-12-01,2023-12-04,5583.290702668924,2023-12-26
REFERENCE|UPPER|ASTRAL|2023-12-01,UPPER|ASTRAL|2023-12-01,ASTRAL,2023-12-01,2023-12-04,1986.3522155853684,2023-12-26
REFERENCE|UPPER|DRREDDY|2023-12-01,UPPER|DRREDDY|2023-12-01,DRREDDY,2023-12-01,2023-12-04,1138.6825185592056,2023-12-26
REFERENCE|UPPER|INTELLECT|2023-12-01,UPPER|INTELLECT|2023-12-01,INTELLECT,2023-12-01,2023-12-04,737.3241959955433,2023-12-26
REFERENCE|UPPER|IRCON|2023-12-01,UPPER|IRCON|2023-12-01,IRCON,2023-12-01,2023-12-04,172.48853448130785,2023-12-26
REFERENCE|UPPER|JKLAKSHMI|2023-12-01,UPPER|JKLAKSHMI|2023-12-01,JKLAKSHMI,2023-12-01,2023-12-04,808.1626776218467,2023-12-26
REFERENCE|UPPER|LICHSGFIN|2023-12-01,UPPER|LICHSGFIN|2023-12-01,LICHSGFIN,2023-12-01,2023-12-04,477.2240812227571,2023-12-26
REFERENCE|UPPER|MANAPPURAM|2023-12-01,UPPER|MANAPPURAM|2023-12-01,MANAPPURAM,2023-12-01,2023-12-04,159.62077292351458,2023-12-26
REFERENCE|UPPER|NHPC|2023-12-01,UPPER|NHPC|2023-12-01,NHPC,2023-12-01,2023-12-04,54.010779421680795,2023-12-26
REFERENCE|UPPER|ONGC|2023-12-01,UPPER|ONGC|2023-12-01,ONGC,2023-12-01,2023-12-04,174.46820443741134,2023-12-26
REFERENCE|UPPER|PIDILITIND|2023-12-01,UPPER|PIDILITIND|2023-12-01,PIDILITIND,2023-12-01,2023-12-04,1263.6783258250773,2023-12-26
REFERENCE|UPPER|SUNTV|2023-12-01,UPPER|SUNTV|2023-12-01,SUNTV,2023-12-01,2023-12-04,630.1557549209226,2023-12-26
REFERENCE|UPPER|TATAPOWER|2023-12-01,UPPER|TATAPOWER|2023-12-01,TATAPOWER,2023-12-01,2023-12-04,280.2895051176967,2023-12-26
REFERENCE|UPPER|ABB|2023-12-04,UPPER|ABB|2023-12-04,ABB,2023-12-04,2023-12-05,4530.7580812763335,2023-12-27
REFERENCE|UPPER|ATGL|2023-12-04,UPPER|ATGL|2023-12-04,ATGL,2023-12-04,2023-12-05,731.5788736034357,2023-12-27
REFERENCE|UPPER|BHARATFORG|2023-12-04,UPPER|BHARATFORG|2023-12-04,BHARATFORG,2023-12-04,2023-12-05,1144.1244168157305,2023-12-27
REFERENCE|UPPER|BHEL|2023-12-04,UPPER|BHEL|2023-12-04,BHEL,2023-12-04,2023-12-05,172.98126833120727,2023-12-27
REFERENCE|UPPER|DIXON|2023-12-04,UPPER|DIXON|2023-12-04,DIXON,2023-12-04,2023-12-05,6010.175998140498,2023-12-27
REFERENCE|UPPER|DMART|2023-12-04,UPPER|DMART|2023-12-04,DMART,2023-12-04,2023-12-05,3950.0,2023-12-27
REFERENCE|UPPER|GNFC|2023-12-04,UPPER|GNFC|2023-12-04,GNFC,2023-12-04,2023-12-05,674.8845745557016,2023-12-27
REFERENCE|UPPER|GODREJCP|2023-12-04,UPPER|GODREJCP|2023-12-04,GODREJCP,2023-12-04,2023-12-05,996.6170912199702,2023-12-27
REFERENCE|UPPER|GPPL|2023-12-04,UPPER|GPPL|2023-12-04,GPPL,2023-12-04,2023-12-05,132.5278868263225,2023-12-27
REFERENCE|UPPER|GSFC|2023-12-04,UPPER|GSFC|2023-12-04,GSFC,2023-12-04,2023-12-05,207.21575612832555,2023-12-27
REFERENCE|UPPER|JKCEMENT|2023-12-04,UPPER|JKCEMENT|2023-12-04,JKCEMENT,2023-12-04,2023-12-05,3658.996033398907,2023-12-27
REFERENCE|UPPER|JUBLFOOD|2023-12-04,UPPER|JUBLFOOD|2023-12-04,JUBLFOOD,2023-12-04,2023-12-05,557.7306350333388,2023-12-27
REFERENCE|UPPER|LTTS|2023-12-04,UPPER|LTTS|2023-12-04,LTTS,2023-12-04,2023-12-05,4594.468998614804,2023-12-27
REFERENCE|UPPER|M&M|2023-12-04,UPPER|M&M|2023-12-04,M&M,2023-12-04,2023-12-05,1618.6872979937207,2023-12-27
REFERENCE|UPPER|MRPL|2023-12-04,UPPER|MRPL|2023-12-04,MRPL,2023-12-04,2023-12-05,121.87735196157013,2023-12-27
REFERENCE|UPPER|AUBANK|2023-12-05,UPPER|AUBANK|2023-12-05,AUBANK,2023-12-05,2023-12-06,762.0614874480261,2023-12-28
REFERENCE|UPPER|BDL|2023-12-05,UPPER|BDL|2023-12-05,BDL,2023-12-05,2023-12-06,614.35320214761,2023-12-28
REFERENCE|UPPER|BIRLACORPN|2023-12-05,UPPER|BIRLACORPN|2023-12-05,BIRLACORPN,2023-12-05,2023-12-06,1401.4941493286683,2023-12-28
REFERENCE|UPPER|CREDITACC|2023-12-05,UPPER|CREDITACC|2023-12-05,CREDITACC,2023-12-05,2023-12-06,1747.1458464457583,2023-12-28
REFERENCE|UPPER|ENDURANCE|2023-12-05,UPPER|ENDURANCE|2023-12-05,ENDURANCE,2023-12-05,2023-12-06,1725.8407301402437,2023-12-28
REFERENCE|UPPER|HINDUNILVR|2023-12-05,UPPER|HINDUNILVR|2023-12-05,HINDUNILVR,2023-12-05,2023-12-06,2445.4527600494966,2023-12-28
REFERENCE|UPPER|INDHOTEL|2023-12-05,UPPER|INDHOTEL|2023-12-05,INDHOTEL,2023-12-05,2023-12-06,431.149796433216,2023-12-28
REFERENCE|UPPER|KOTAKBANK|2023-12-05,UPPER|KOTAKBANK|2023-12-05,KOTAKBANK,2023-12-05,2023-12-06,364.957283847598,2023-12-28
REFERENCE|UPPER|POONAWALLA|2023-12-05,UPPER|POONAWALLA|2023-12-05,POONAWALLA,2023-12-05,2023-12-06,412.35295987929163,2023-12-28
REFERENCE|UPPER|RAMCOCEM|2023-12-05,UPPER|RAMCOCEM|2023-12-05,RAMCOCEM,2023-12-05,2023-12-06,1018.1337148619364,2023-12-28
REFERENCE|UPPER|SBIN|2023-12-05,UPPER|SBIN|2023-12-05,SBIN,2023-12-05,2023-12-06,581.504796593788,2023-12-28
REFERENCE|UPPER|SRF|2023-12-05,UPPER|SRF|2023-12-05,SRF,2023-12-05,2023-12-06,2446.1805430207387,2023-12-28
REFERENCE|UPPER|SUNPHARMA|2023-12-05,UPPER|SUNPHARMA|2023-12-05,SUNPHARMA,2023-12-05,2023-12-06,1215.0017112586838,2023-12-28
REFERENCE|UPPER|UBL|2023-12-05,UPPER|UBL|2023-12-05,UBL,2023-12-05,2023-12-06,1676.184797020792,2023-12-28
REFERENCE|UPPER|VEDL|2023-12-05,UPPER|VEDL|2023-12-05,VEDL,2023-12-05,2023-12-06,198.48956129375205,2023-12-28
REFERENCE|UPPER|VIJAYA|2023-12-05,UPPER|VIJAYA|2023-12-05,VIJAYA,2023-12-05,2023-12-06,628.0287144892054,2023-12-28
REFERENCE|UPPER|ABFRL|2023-12-06,UPPER|ABFRL|2023-12-06,ABFRL,2023-12-06,2023-12-07,239.5,2023-12-29
REFERENCE|UPPER|ACC|2023-12-06,UPPER|ACC|2023-12-06,ACC,2023-12-06,2023-12-07,2117.005238922516,2023-12-29
REFERENCE|UPPER|ADANIENT|2023-12-06,UPPER|ADANIENT|2023-12-06,ADANIENT,2023-12-06,2023-12-07,2896.1352186403824,2023-12-29
REFERENCE|UPPER|AJANTPHARM|2023-12-06,UPPER|AJANTPHARM|2023-12-06,AJANTPHARM,2023-12-06,2023-12-07,1857.7006475046,2023-12-29
REFERENCE|UPPER|AMBUJACEM|2023-12-06,UPPER|AMBUJACEM|2023-12-06,AMBUJACEM,2023-12-06,2023-12-07,497.887858517868,2023-12-29
REFERENCE|UPPER|EIDPARRY|2023-12-06,UPPER|EIDPARRY|2023-12-06,EIDPARRY,2023-12-06,2023-12-07,551.0999755859375,2023-12-29
REFERENCE|UPPER|GAEL|2023-12-06,UPPER|GAEL|2023-12-06,GAEL,2023-12-06,2023-12-07,189.9481253712599,2023-12-29
REFERENCE|UPPER|GODREJPROP|2023-12-06,UPPER|GODREJPROP|2023-12-06,GODREJPROP,2023-12-06,2023-12-07,1927.6822120375573,2023-12-29
REFERENCE|UPPER|ICICIBANK|2023-12-06,UPPER|ICICIBANK|2023-12-06,ICICIBANK,2023-12-06,2023-12-07,972.0866896120442,2023-12-29
REFERENCE|UPPER|INDIACEM|2023-12-06,UPPER|INDIACEM|2023-12-06,INDIACEM,2023-12-06,2023-12-07,253.39999389648438,2023-12-29
REFERENCE|UPPER|MRF|2023-12-06,UPPER|MRF|2023-12-06,MRF,2023-12-06,2023-12-07,113544.53778718995,2023-12-29
REFERENCE|UPPER|PNB|2023-12-06,UPPER|PNB|2023-12-06,PNB,2023-12-06,2023-12-07,80.12840834372533,2023-12-29
REFERENCE|UPPER|RALLIS|2023-12-06,UPPER|RALLIS|2023-12-06,RALLIS,2023-12-06,2023-12-07,246.22324539366556,2023-12-29
REFERENCE|UPPER|BANKINDIA|2023-12-07,UPPER|BANKINDIA|2023-12-07,BANKINDIA,2023-12-07,2023-12-08,104.11142719251737,2024-01-02
REFERENCE|UPPER|COCHINSHIP|2023-12-07,UPPER|COCHINSHIP|2023-12-07,COCHINSHIP,2023-12-07,2023-12-08,633.1951171875,2024-01-02
REFERENCE|UPPER|COROMANDEL|2023-12-07,UPPER|COROMANDEL|2023-12-07,COROMANDEL,2023-12-07,2023-12-08,1221.3557549581694,2024-01-02
REFERENCE|UPPER|ITC|2023-12-07,UPPER|ITC|2023-12-07,ITC,2023-12-07,2023-12-08,394.79981450441903,2024-01-02
REFERENCE|UPPER|JBCHEPHARM|2023-12-07,UPPER|JBCHEPHARM|2023-12-07,JBCHEPHARM,2023-12-07,2023-12-08,1466.671141137693,2024-01-02
REFERENCE|UPPER|JUBLPHARMA|2023-12-07,UPPER|JUBLPHARMA|2023-12-07,JUBLPHARMA,2023-12-07,2023-12-08,469.7963442447342,2024-01-02
REFERENCE|UPPER|MARUTI|2023-12-07,UPPER|MARUTI|2023-12-07,MARUTI,2023-12-07,2023-12-08,10411.22311292839,2024-01-02
REFERENCE|UPPER|RCF|2023-12-07,UPPER|RCF|2023-12-07,RCF,2023-12-07,2023-12-08,145.99290022827714,2024-01-02
REFERENCE|UPPER|SHREECEM|2023-12-07,UPPER|SHREECEM|2023-12-07,SHREECEM,2023-12-07,2023-12-08,27522.609702588405,2024-01-02
REFERENCE|UPPER|BEL|2023-12-08,UPPER|BEL|2023-12-08,BEL,2023-12-08,2023-12-11,156.08727748197498,2024-01-03
REFERENCE|UPPER|HOMEFIRST|2023-12-08,UPPER|HOMEFIRST|2023-12-08,HOMEFIRST,2023-12-08,2023-12-11,1024.2638981966884,2024-01-03
REFERENCE|UPPER|IEX|2023-12-08,UPPER|IEX|2023-12-08,IEX,2023-12-08,2023-12-11,144.3956515399784,2024-01-03
REFERENCE|UPPER|IRCTC|2023-12-08,UPPER|IRCTC|2023-12-08,IRCTC,2023-12-08,2023-12-11,730.5843676503241,2024-01-03
REFERENCE|UPPER|JSWENERGY|2023-12-08,UPPER|JSWENERGY|2023-12-08,JSWENERGY,2023-12-08,2023-12-11,449.20005107802217,2024-01-03
REFERENCE|UPPER|JSWSTEEL|2023-12-08,UPPER|JSWSTEEL|2023-12-08,JSWSTEEL,2023-12-08,2023-12-11,828.0104840757048,2024-01-03
REFERENCE|UPPER|MGL|2023-12-08,UPPER|MGL|2023-12-08,MGL,2023-12-08,2023-12-11,1089.2532437966909,2024-01-03
REFERENCE|UPPER|NBCC|2023-12-08,UPPER|NBCC|2023-12-08,NBCC,2023-12-08,2023-12-11,51.58321221029948,2024-01-03
REFERENCE|UPPER|NCC|2023-12-08,UPPER|NCC|2023-12-08,NCC,2023-12-08,2023-12-11,169.22145118528098,2024-01-03
REFERENCE|UPPER|POLYCAB|2023-12-08,UPPER|POLYCAB|2023-12-08,POLYCAB,2023-12-08,2023-12-11,5384.088288198245,2024-01-03
REFERENCE|UPPER|PRSMJOHNSN|2023-12-08,UPPER|PRSMJOHNSN|2023-12-08,PRSMJOHNSN,2023-12-08,2023-12-11,181.3000030517578,2024-01-03
REFERENCE|UPPER|REDINGTON|2023-12-08,UPPER|REDINGTON|2023-12-08,REDINGTON,2023-12-08,2023-12-11,157.82082840794857,2024-01-03
REFERENCE|UPPER|SHYAMMETL|2023-12-08,UPPER|SHYAMMETL|2023-12-08,SHYAMMETL,2023-12-08,2023-12-11,512.1990826775457,2024-01-03
REFERENCE|UPPER|SWSOLAR|2023-12-08,UPPER|SWSOLAR|2023-12-08,SWSOLAR,2023-12-08,2023-12-11,404.0,2024-01-03
REFERENCE|UPPER|ZYDUSLIFE|2023-12-08,UPPER|ZYDUSLIFE|2023-12-08,ZYDUSLIFE,2023-12-08,2023-12-11,634.9953613964279,2024-01-03
REFERENCE|UPPER|BLS|2023-12-11,UPPER|BLS|2023-12-11,BLS,2023-12-11,2023-12-12,303.4808200008604,2024-01-04
REFERENCE|UPPER|CEATLTD|2023-12-11,UPPER|CEATLTD|2023-12-11,CEATLTD,2023-12-11,2023-12-12,2224.9582616980715,2024-01-04
REFERENCE|UPPER|CUB|2023-12-11,UPPER|CUB|2023-12-11,CUB,2023-12-11,2023-12-12,115.4601996191155,2024-01-04
REFERENCE|UPPER|IRB|2023-12-11,UPPER|IRB|2023-12-11,IRB,2023-12-11,2023-12-12,20.086269294449636,2024-01-04
REFERENCE|UPPER|JINDALSTEL|2023-12-11,UPPER|JINDALSTEL|2023-12-11,JINDALSTEL,2023-12-11,2023-12-12,720.7626983081545,2024-01-04
REFERENCE|UPPER|UJJIVANSFB|2023-12-11,UPPER|UJJIVANSFB|2023-12-11,UJJIVANSFB,2023-12-11,2023-12-12,59.17619207629301,2024-01-04
REFERENCE|UPPER|AFFLE|2023-12-12,UPPER|AFFLE|2023-12-12,AFFLE,2023-12-12,2023-12-13,1210.0,2024-01-05
REFERENCE|UPPER|APTUS|2023-12-12,UPPER|APTUS|2023-12-12,APTUS,2023-12-12,2023-12-13,315.0297756670106,2024-01-05
REFERENCE|UPPER|COFORGE|2023-12-12,UPPER|COFORGE|2023-12-12,COFORGE,2023-12-12,2023-12-13,1138.5869696835275,2024-01-05
REFERENCE|UPPER|CUMMINSIND|2023-12-12,UPPER|CUMMINSIND|2023-12-12,CUMMINSIND,2023-12-12,2023-12-13,1862.4723583927496,2024-01-05
REFERENCE|UPPER|ENGINERSIN|2023-12-12,UPPER|ENGINERSIN|2023-12-12,ENGINERSIN,2023-12-12,2023-12-13,151.15508706574778,2024-01-05
REFERENCE|UPPER|EPL|2023-12-12,UPPER|EPL|2023-12-12,EPL,2023-12-12,2023-12-13,198.95132829912106,2024-01-05
REFERENCE|UPPER|FLUOROCHEM|2023-12-12,UPPER|FLUOROCHEM|2023-12-12,FLUOROCHEM,2023-12-12,2023-12-13,3119.2877234975867,2024-01-05
REFERENCE|UPPER|HCLTECH|2023-12-12,UPPER|HCLTECH|2023-12-12,HCLTECH,2023-12-12,2023-12-13,1237.0930872603083,2024-01-05
REFERENCE|UPPER|HINDALCO|2023-12-12,UPPER|HINDALCO|2023-12-12,HINDALCO,2023-12-12,2023-12-13,519.396609383828,2024-01-05
REFERENCE|UPPER|HUDCO|2023-12-12,UPPER|HUDCO|2023-12-12,HUDCO,2023-12-12,2023-12-13,88.90825698594679,2024-01-05
REFERENCE|UPPER|PERSISTENT|2023-12-12,UPPER|PERSISTENT|2023-12-12,PERSISTENT,2023-12-12,2023-12-13,3215.5101947809153,2024-01-05
REFERENCE|UPPER|RBLBANK|2023-12-12,UPPER|RBLBANK|2023-12-12,RBLBANK,2023-12-12,2023-12-13,271.515237750014,2024-01-05
REFERENCE|UPPER|SAIL|2023-12-12,UPPER|SAIL|2023-12-12,SAIL,2023-12-12,2023-12-13,97.9172309591958,2024-01-05
REFERENCE|UPPER|EQUITASBNK|2023-12-13,UPPER|EQUITASBNK|2023-12-13,EQUITASBNK,2023-12-13,2023-12-14,104.65704179479778,2024-01-08
REFERENCE|UPPER|GLAXO|2023-12-13,UPPER|GLAXO|2023-12-13,GLAXO,2023-12-13,2023-12-14,1647.6584184219569,2024-01-08
REFERENCE|UPPER|MOTILALOFS|2023-12-13,UPPER|MOTILALOFS|2023-12-13,MOTILALOFS,2023-12-13,2023-12-14,1202.9907952577057,2024-01-08
REFERENCE|UPPER|BANKBARODA|2023-12-14,UPPER|BANKBARODA|2023-12-14,BANKBARODA,2023-12-14,2023-12-15,202.1438509165476,2024-01-09
REFERENCE|UPPER|BEML|2023-12-14,UPPER|BEML|2023-12-14,BEML,2023-12-14,2023-12-15,1283.5314091808873,2024-01-09
REFERENCE|UPPER|CLEAN|2023-12-14,UPPER|CLEAN|2023-12-14,CLEAN,2023-12-14,2023-12-15,1508.1809788745113,2024-01-09
REFERENCE|UPPER|DALBHARAT|2023-12-14,UPPER|DALBHARAT|2023-12-14,DALBHARAT,2023-12-14,2023-12-15,2387.8930778794124,2024-01-09
REFERENCE|UPPER|JSL|2023-12-14,UPPER|JSL|2023-12-14,JSL,2023-12-14,2023-12-15,543.275640768116,2024-01-09
REFERENCE|UPPER|KEI|2023-12-14,UPPER|KEI|2023-12-14,KEI,2023-12-14,2023-12-15,3066.099287190947,2024-01-09
REFERENCE|UPPER|MAXHEALTH|2023-12-14,UPPER|MAXHEALTH|2023-12-14,MAXHEALTH,2023-12-14,2023-12-15,701.0769302411451,2024-01-09
REFERENCE|UPPER|MFSL|2023-12-14,UPPER|MFSL|2023-12-14,MFSL,2023-12-14,2023-12-15,1025.0,2024-01-09
REFERENCE|UPPER|MUTHOOTFIN|2023-12-14,UPPER|MUTHOOTFIN|2023-12-14,MUTHOOTFIN,2023-12-14,2023-12-15,1436.8339707663142,2024-01-09
REFERENCE|UPPER|RVNL|2023-12-14,UPPER|RVNL|2023-12-14,RVNL,2023-12-14,2023-12-15,180.4595214472014,2024-01-09
REFERENCE|UPPER|SIEMENS|2023-12-14,UPPER|SIEMENS|2023-12-14,SIEMENS,2023-12-14,2023-12-15,2281.4178223618724,2024-01-09
REFERENCE|UPPER|SYRMA|2023-12-14,UPPER|SYRMA|2023-12-14,SYRMA,2023-12-14,2023-12-15,661.6866793023921,2024-01-09
REFERENCE|UPPER|TANLA|2023-12-14,UPPER|TANLA|2023-12-14,TANLA,2023-12-14,2023-12-15,1021.2066137279829,2024-01-09
REFERENCE|UPPER|TITAN|2023-12-14,UPPER|TITAN|2023-12-14,TITAN,2023-12-14,2023-12-15,3580.649558956141,2024-01-09
REFERENCE|UPPER|YESBANK|2023-12-14,UPPER|YESBANK|2023-12-14,YESBANK,2023-12-14,2023-12-15,21.950000762939453,2024-01-09
REFERENCE|UPPER|CASTROLIND|2023-12-15,UPPER|CASTROLIND|2023-12-15,CASTROLIND,2023-12-15,2023-12-18,125.24434696003789,2024-01-10
REFERENCE|UPPER|CYIENT|2023-12-15,UPPER|CYIENT|2023-12-15,CYIENT,2023-12-15,2023-12-18,2103.617159710747,2024-01-10
REFERENCE|UPPER|DEEPAKNTR|2023-12-15,UPPER|DEEPAKNTR|2023-12-15,DEEPAKNTR,2023-12-15,2023-12-18,2280.183239696281,2024-01-10
REFERENCE|UPPER|HDFCAMC|2023-12-15,UPPER|HDFCAMC|2023-12-15,HDFCAMC,2023-12-15,2023-12-18,1427.527569179155,2024-01-10
REFERENCE|UPPER|INDUSTOWER|2023-12-15,UPPER|INDUSTOWER|2023-12-15,INDUSTOWER,2023-12-15,2023-12-18,192.74611693181484,2024-01-10
REFERENCE|UPPER|IRFC|2023-12-15,UPPER|IRFC|2023-12-15,IRFC,2023-12-15,2023-12-18,92.64199823904762,2024-01-10
REFERENCE|UPPER|JUSTDIAL|2023-12-15,UPPER|JUSTDIAL|2023-12-15,JUSTDIAL,2023-12-15,2023-12-18,799.0,2024-01-10
REFERENCE|UPPER|NAUKRI|2023-12-15,UPPER|NAUKRI|2023-12-15,NAUKRI,2023-12-15,2023-12-18,1032.9218914654364,2024-01-10
REFERENCE|UPPER|NYKAA|2023-12-15,UPPER|NYKAA|2023-12-15,NYKAA,2023-12-15,2023-12-18,176.0,2024-01-10
REFERENCE|UPPER|OLECTRA|2023-12-15,UPPER|OLECTRA|2023-12-15,OLECTRA,2023-12-15,2023-12-18,1289.3847118848355,2024-01-10
REFERENCE|UPPER|POWERINDIA|2023-12-15,UPPER|POWERINDIA|2023-12-15,POWERINDIA,2023-12-15,2023-12-18,5083.522643884892,2024-01-10
REFERENCE|UPPER|PVRINOX|2023-12-15,UPPER|PVRINOX|2023-12-15,PVRINOX,2023-12-15,2023-12-18,1785.0,2024-01-10
REFERENCE|UPPER|SJVN|2023-12-15,UPPER|SJVN|2023-12-15,SJVN,2023-12-15,2023-12-18,90.16367833267927,2024-01-10
REFERENCE|UPPER|TIMKEN|2023-12-15,UPPER|TIMKEN|2023-12-15,TIMKEN,2023-12-15,2023-12-18,3129.099933684815,2024-01-10
REFERENCE|UPPER|ULTRACEMCO|2023-12-15,UPPER|ULTRACEMCO|2023-12-15,ULTRACEMCO,2023-12-15,2023-12-18,9707.935357551365,2024-01-10
REFERENCE|UPPER|CONCORDBIO|2023-12-18,UPPER|CONCORDBIO|2023-12-18,CONCORDBIO,2023-12-18,2023-12-19,1302.5133074407174,2024-01-11
REFERENCE|UPPER|CRAFTSMAN|2023-12-18,UPPER|CRAFTSMAN|2023-12-18,CRAFTSMAN,2023-12-18,2023-12-19,5280.549615857391,2024-01-11
REFERENCE|UPPER|GRANULES|2023-12-18,UPPER|GRANULES|2023-12-18,GRANULES,2023-12-18,2023-12-19,401.21133877497766,2024-01-11
REFERENCE|UPPER|HFCL|2023-12-18,UPPER|HFCL|2023-12-18,HFCL,2023-12-18,2023-12-19,78.34058095823369,2024-01-11
REFERENCE|UPPER|INFY|2023-12-18,UPPER|INFY|2023-12-18,INFY,2023-12-18,2023-12-19,1446.9149134299466,2024-01-11
REFERENCE|UPPER|ROUTE|2023-12-18,UPPER|ROUTE|2023-12-18,ROUTE,2023-12-18,2023-12-19,1548.4544321895364,2024-01-11
REFERENCE|UPPER|RTNINDIA|2023-12-18,UPPER|RTNINDIA|2023-12-18,RTNINDIA,2023-12-18,2023-12-19,84.1500015258789,2024-01-11
REFERENCE|UPPER|TATASTEEL|2023-12-18,UPPER|TATASTEEL|2023-12-18,TATASTEEL,2023-12-18,2023-12-19,128.25360823810502,2024-01-11
REFERENCE|UPPER|TCS|2023-12-18,UPPER|TCS|2023-12-18,TCS,2023-12-18,2023-12-19,3513.7645660221524,2024-01-11
REFERENCE|UPPER|TECHM|2023-12-18,UPPER|TECHM|2023-12-18,TECHM,2023-12-18,2023-12-19,1198.2799749810385,2024-01-11
REFERENCE|UPPER|TMPV|2023-12-18,UPPER|TMPV|2023-12-18,TMPV,2023-12-18,2023-12-19,715.9466930155771,2024-01-11
REFERENCE|UPPER|UNITDSPR|2023-12-18,UPPER|UNITDSPR|2023-12-18,UNITDSPR,2023-12-18,2023-12-19,1083.7184137658228,2024-01-11
REFERENCE|UPPER|WIPRO|2023-12-18,UPPER|WIPRO|2023-12-18,WIPRO,2023-12-18,2023-12-19,206.05508638852584,2024-01-11
REFERENCE|UPPER|EXIDEIND|2023-12-19,UPPER|EXIDEIND|2023-12-19,EXIDEIND,2023-12-19,2023-12-20,302.47272622036695,2024-01-12
REFERENCE|UPPER|INDUSINDBK|2023-12-19,UPPER|INDUSINDBK|2023-12-19,INDUSINDBK,2023-12-19,2023-12-20,1558.150072234968,2024-01-12
REFERENCE|UPPER|PNBHOUSING|2023-12-19,UPPER|PNBHOUSING|2023-12-19,PNBHOUSING,2023-12-19,2023-12-20,806.3658766332691,2024-01-12
REFERENCE|UPPER|QUESS|2023-12-19,UPPER|QUESS|2023-12-19,QUESS,2023-12-19,2023-12-20,477.31928541784515,2024-01-12
REFERENCE|UPPER|TORNTPHARM|2023-12-19,UPPER|TORNTPHARM|2023-12-19,TORNTPHARM,2023-12-19,2023-12-20,2122.749124235572,2024-01-12
REFERENCE|UPPER|ASIANPAINT|2023-12-20,UPPER|ASIANPAINT|2023-12-20,ASIANPAINT,2023-12-20,2023-12-21,3180.7588372225555,2024-01-15
REFERENCE|UPPER|AUROPHARMA|2023-12-20,UPPER|AUROPHARMA|2023-12-20,AUROPHARMA,2023-12-20,2023-12-21,1027.6537829389488,2024-01-15
REFERENCE|UPPER|BATAINDIA|2023-12-20,UPPER|BATAINDIA|2023-12-20,BATAINDIA,2023-12-20,2023-12-21,1516.623607443045,2024-01-15
REFERENCE|UPPER|CSBBANK|2023-12-20,UPPER|CSBBANK|2023-12-20,CSBBANK,2023-12-20,2023-12-21,391.0,2024-01-15
REFERENCE|UPPER|FEDERALBNK|2023-12-20,UPPER|FEDERALBNK|2023-12-20,FEDERALBNK,2023-12-20,2023-12-21,148.992982752911,2024-01-15
REFERENCE|UPPER|GESHIP|2023-12-20,UPPER|GESHIP|2023-12-20,GESHIP,2023-12-20,2023-12-21,883.2018134552744,2024-01-15
