Entry_ID,Symbol,Seed_Date,Signal_Date,Base_Age,Original_Pivot,Active_Pivot,ATR14_Seed,ATR14_Signal,Base_Low,Base_Depth_ATR,Initial_TR_Mean,Final_TR_Mean,Contraction_Ratio,Final_5_Prebreakout_Low,Close,SMA50,SMA200,Median_Traded_Value_20,RS21,RS63,RS126,Composite_RS,RS_Coverage,Breakout_Volume_Ratio,Signal_Extension_ATR,Membership_OK,RS_Coverage_OK,Liquidity_OK,Trend_OK,RS_OK,Contraction_OK,Extension_OK,Signal_Qualified,Signal_Rejection_Reason,Entry_Date,Entry_Open,Structural_Stop,Initial_Risk
SCHAEFFLER-2025-06-05,SCHAEFFLER,2025-05-13,2025-06-05,17,3960.4141038768066,4233.16977515474,138.50143456680638,141.78229873351904,3821.754901002832,2.9704737386922972,211.55940585076115,114.93419287447595,0.5432714863812445,4002.170658857819,4280.57958984375,3578.8352099609374,3505.5460107421877,344533241.4489746,81.13590263691684,87.2210953346856,88.43813387423936,85.7606490872211,0.9801192842942346,2.1447992519763126,0.334384581943598,True,True,True,True,True,True,True,True,,2025-06-06,4309.442120870904,3966.7250841744394,342.7170366964642
HOMEFIRST-2025-06-24,HOMEFIRST,2025-06-06,2025-06-24,12,1321.8226418324684,1333.7668282365821,48.49199262079329,47.03924957271605,1204.4710140346256,2.666333289560774,50.125754037681915,37.584365275822805,0.749801494209321,1244.6832058216594,1334.4635009765625,1213.311259765625,1099.3195748901367,375130072.7697754,93.54838709677419,89.51612903225806,93.34677419354838,91.875,0.9860834990059643,2.806466818135576,0.014810456083136019,True,True,True,True,True,True,True,True,,2025-06-25,1335.7575808814292,1232.9233934284803,102.83418745294898
360ONE-2025-07-03,360ONE,2025-06-16,2025-07-03,13,1178.7275519158347,1195.642891855384,49.894740179913875,47.85400436893896,1088.216122090866,2.1530680263521,50.38970668295501,39.686597705253504,0.7875933462950286,1134.7083471894882,1213.3494873046875,1038.086826171875,1036.2583108520507,1214954147.1669312,97.98792756539235,90.54325955734407,45.87525150905433,79.37625754527164,0.9920159680638723,0.9091195675990101,0.3700128271981442,True,True,True,True,True,True,True,True,,2025-07-04,1213.3495727696654,1122.7448460972535,90.60472667241197
ATUL-2025-07-03,ATUL,2025-06-09,2025-07-03,18,7440.321937705179,7472.554699957499,192.16343048458185,196.0228219754088,6754.011325482378,3.7392305740127427,235.15066581251102,143.41116372337765,0.609869265000174,7210.725416755547,7493.3818359375,6977.994462890625,6768.734174804687,202390841.484375,68.2092555331992,84.50704225352112,66.19718309859155,74.12474849094568,0.9920159680638723,1.9462474464872546,0.10624852642216212,True,True,True,True,True,True,True,True,,2025-07-04,7536.524412335995,7161.719711261694,374.8047010743012
ENGINERSIN-2025-07-09,ENGINERSIN,2025-06-10,2025-07-09,21,240.53175166628117,240.53175166628117,8.559956089091605,8.005146019829539,208.27374866958684,3.7684776254638,10.155544332613095,7.165393062265144,0.7055646479976949,226.7055010916808,240.55130004882812,209.61139984130858,183.4142852783203,895336775.4050446,59.55734406438632,95.97585513078471,94.76861167002012,84.68812877263582,0.9920159680638723,2.9984280418032263,0.00244197701060477,True,True,True,True,True,True,True,True,,2025-07-10,242.10602708967997,224.7042145867234,17.401812502956574
NAM-INDIA-2025-07-10,NAM-INDIA,2025-06-09,2025-07-10,23,794.7555494313368,794.7555494313368,26.453879330840635,23.323503899389532,690.4253798301055,3.943851421428404,29.52958962286982,21.505815401664904,0.7282801988216343,756.0127830012134,798.0651245117188,719.3269848632813,645.6810285949707,541803746.328186,91.54929577464789,93.96378269617706,74.04426559356136,87.2635814889336,0.994,3.061524754646636,0.1418987084727247,True,True,True,True,True,True,True,True,,2025-07-11,802.8627608715534,750.181907026366,52.68085384518736
AIIL-2025-07-15,AIIL,2025-06-24,2025-07-15,15,544.0,548.5399780273438,18.222794010531086,23.289257931592463,486.3999938964844,3.4100140787931985,21.5,16.29600830078125,0.7579538744549418,511.20001220703125,550.9600219726562,481.0631573486328,373.77516433715823,481629497.9889679,90.14084507042254,99.59758551307847,96.98189134808854,95.97585513078471,0.994,4.752916219133612,0.10391245407736456,True,True,True,True,True,True,True,True,,2025-07-16,549.97998046875,505.37769772413316,44.60228274461684
ANANDRATHI-2025-09-01,ANANDRATHI,2025-08-12,2025-09-01,12,1386.4887629123791,1419.0117861376316,42.16498121156298,41.13063214897996,1328.863717739465,2.1379843132349134,41.6972433704987,31.606611586838607,0.7580024249085172,1362.4825574288882,1454.473388671875,1244.5735986328125,1021.4630722045898,259390500.77819824,92.35412474849095,100.0,91.95171026156942,95.29175050301811,0.9920159680638723,5.112830405088369,0.8621701316380779,True,True,True,True,True,True,True,True,,2025-09-02,1454.3239660602376,1352.1998993916432,102.12406666859442
AIIL-2025-09-15,AIIL,2025-08-29,2025-09-15,11,650.0,650.0,25.565306611787868,23.32370620965308,600.0,1.9557754874312978,30.235986328125,13.0679931640625,0.43219999580125734,608.0,655.3800048828125,581.3676025390625,426.61097045898435,583711292.8010559,84.10462776659959,97.98792756539235,100.0,94.42655935613682,0.9920159680638723,1.5692886722176382,0.23066680888759675,True,True,True,True,True,True,True,True,,2025-09-16,659.0,602.1690734475867,56.8309265524133
HYUNDAI-2025-09-17,HYUNDAI,2025-08-19,2025-09-17,20,2599.6736268449695,2604.13122302528,79.55826142415336,80.90235183920414,2338.468195309467,3.3392261590467562,109.89062905664404,61.651236097613946,0.5610235979797268,2450.102023112305,2625.823974609375,2268.3062109375,1893.53931640625,1978796215.1218262,83.5010060362173,98.59154929577466,94.16498993963782,92.73641851106639,0.9920159680638723,1.2814230433972056,0.2681349934945009,True,True,True,True,True,True,True,True,,2025-09-18,2629.885128374375,2429.8764351525037,200.00869322187145
LT-2025-10-15,LT,2025-09-26,2025-10-15,12,3758.1923467252477,3762.252611414323,60.226326444687764,59.65065325581903,3580.032470376755,3.025589502041436,64.50989868899987,48.76369871718534,0.7559103286190784,3679.0652781280623,3791.665283203125,3612.295419921875,3453.172015380859,6128590690.599121,88.43813387423936,84.98985801217039,68.35699797160242,81.03448275862068,0.9801192842942346,1.5377481123033616,0.4930821404865807,True,True,True,True,True,True,True,True,,2025-10-16,3793.250008284209,3664.1526148141074,129.09739347010145
ASAHIINDIA-2025-10-27,ASAHIINDIA,2025-09-18,2025-10-27,25,922.2999877929688,951.0,29.00078352432115,27.671436446734827,840.0,3.8274827956600284,29.99000244140625,23.94002685546875,0.7982669191922276,909.0499877929688,953.4500122070312,880.7219213867188,752.583335571289,157876092.19610596,73.22515212981745,87.4239350912779,87.82961460446246,83.28600405679514,0.9801192842942346,1.1987567209083223,0.08853939374442364,True,True,True,True,True,True,True,True,,2025-10-28,955.0,902.132128681285,52.86787131871495
PTCIL-2025-10-27,PTCIL,2025-10-03,2025-10-27,15,17149.0,17390.0,556.4404486155655,557.226476923077,15550.0,3.306733010833334,688.4,469.6,0.6821615339918653,16401.0,17461.0,15091.02,14380.609506835937,297677570.0,95.33468559837728,94.11764705882352,81.13590263691684,90.58823529411765,0.9801192842942346,2.653052013990748,0.12741677386195213,True,True,True,True,True,True,True,True,,2025-10-28,17570.0,16261.693380769231,1308.3066192307688
ADANIENSOL-2025-10-29,ADANIENSOL,2025-09-22,2025-10-29,25,957.9000244140625,959.0,26.231998295820834,24.887228953428398,860.4000244140625,3.758767230540954,28.110009765625,18.4300048828125,0.6556385087190568,918.2999877929688,967.5499877929688,865.2370056152344,834.4822518920898,1174048831.212616,81.54158215010142,90.46653144016227,42.799188640973625,73.48884381338742,0.9801192842942346,4.970338461834344,0.3435492078675528,True,True,True,True,True,True,True,True,,2025-10-30,971.9000244140625,912.0781805546117,59.82184385945084
CHENNPETRO-2025-11-17,CHENNPETRO,2025-10-31,2025-11-17,10,948.7814043290184,999.8806014056368,44.63845191191347,41.33523810585898,886.8443905392902,2.5322609997632677,49.131291532953966,30.792604773994775,0.6267412032785901,942.1265948161397,1022.7445678710938,777.204072265625,637.8374441528321,4225660167.825409,100.0,99.79757085020243,98.582995951417,99.49392712550608,0.9840637450199203,0.7246532696579266,0.5531349887692117,True,True,True,True,True,True,True,True,,2025-11-18,1025.7867832328354,931.792785289675,93.99399794316048
PNB-2025-11-19,PNB,2025-10-31,2025-11-19,12,120.54477506708514,121.32216073913033,2.5168939626342057,2.4296857959826292,115.50142529372869,2.312666140018708,2.5245889919845297,1.8968435961891401,0.7513474875362063,117.38660410522733,121.52622985839844,112.48046463012696,100.70134613037109,2036208926.8712273,88.05668016194332,87.4493927125506,88.46153846153845,87.93522267206478,0.9840637450199203,1.276409764023569,0.08398992149747551,True,True,True,True,True,True,True,True,,2025-11-20,122.36192696807807,116.77918265623168,5.582744311846383
CANFINHOME-2025-12-19,CANFINHOME,2025-11-11,2025-12-19,28,885.0809575421441,917.5339536101093,20.760409857787124,20.847900310098595,845.793223680226,3.455650944336906,30.368137152194596,12.932033358259673,0.425842167843513,894.6201832231563,928.1095581054688,860.3095812988281,759.3819720458985,148544786.29641724,95.37223340040242,96.17706237424547,86.92152917505031,93.15895372233402,0.9920159680638723,1.788664820847889,0.5072743220206551,True,True,True,True,True,True,True,True,,2025-12-22,925.4836385543324,889.4082081456316,36.075430408700754
INDUSTOWER-2025-12-24,INDUSTOWER,2025-12-05,2025-12-24,13,401.7310869884239,406.6461192359489,9.422494926923955,9.054996694868324,382.1191863841549,2.6030189500776966,9.84933367197716,6.312452895852846,0.6409015174105357,388.91345127624203,408.525390625,378.9012762451172,363.19632232666015,1886588425.2392578,82.32931726907631,93.77510040160642,57.63052208835341,79.49799196787149,0.9940119760479041,1.702875674392647,0.20753971010460168,True,True,True,True,True,True,True,True,,2025-12-26,408.52538096276965,386.64970210252494,21.875678860244705
TITAN-2025-12-26,TITAN,2025-11-19,2025-12-26,26,3927.612272623836,3948.942138344164,63.833510960284165,59.017167741240335,3738.732135807393,3.2930979257518667,61.896848815125395,38.154782936770786,0.6164252892862473,3877.377238871455,3978.94384765625,3814.9818896484376,3515.0650134277344,2341116058.029663,76.50602409638554,92.16867469879519,78.3132530120482,83.3132530120482,0.9940119760479041,1.8487928157776499,0.508355627020732,True,True,True,True,True,True,True,True,,2025-12-29,3996.8849305657486,3862.622946936145,134.2619836296035
INDIACEM-2026-01-05,INDIACEM,2025-12-17,2026-01-05,12,445.0,451.3500061035156,16.06638362594319,14.61794214061217,425.1499938964844,1.6307348820380951,15.350006103515625,10.839996337890625,0.7061884057106617,431.45001220703125,457.5,410.2869989013672,360.55300064086913,181228909.99145508,91.14688128772636,89.93963782696177,94.16498993963782,91.56941649899396,0.9920159680638723,2.0595620819522162,0.42071543568353637,True,True,True,True,True,True,True,True,,2026-01-06,458.8999938964844,427.79552667187824,31.10446722460614
JSWSTEEL-2026-02-25,JSWSTEEL,2026-01-29,2026-02-25,19,1237.8896617542614,1256.781145443388,26.11425741673334,25.198278551723227,1167.2951646432568,3.4267097613425057,34.3427484661634,26.070274746440646,0.7591202192837505,1215.6176228562415,1267.7183837890625,1179.13916015625,1101.5713781738282,1450048196.3864746,50.20080321285141,84.53815261044177,86.14457831325302,74.71887550200803,0.996,1.7840620622410703,0.43404704504810804,True,True,True,True,True,True,True,True,,2026-02-26,1268.2155276948338,1209.3180532183108,58.89747447652303
VTL-2026-03-17,VTL,2026-02-26,2026-03-17,12,549.9000244140625,552.0,23.33796176092121,20.904510282554266,511.0,1.7567943773330452,21.00999755859375,13.2,0.6282723243154679,522.0,553.8499755859375,481.252998046875,452.01805572509767,201804751.77062988,95.58232931726907,97.59036144578313,95.98393574297188,96.50602409638553,0.996,6.03354695291961,0.08849648046916392,True,True,True,True,True,True,True,True,,2026-03-18,554.0,516.7738724293614,37.226127570638596
NATCOPHARM-2026-05-06,NATCOPHARM,2026-04-08,2026-05-06,19,1122.098872513357,1132.9304574655964,42.24434892426804,33.82757080843644,1040.487105226205,2.188301029449308,30.867657857239056,22.851273682783223,0.7402982690966999,1078.2232359327074,1148.1546630859375,1021.6869799804688,908.1333099365235,685892952.7866211,47.85276073619632,93.66053169734151,95.29652351738241,80.40899795501022,0.9702380952380952,1.9330220878462727,0.45005317427476155,True,True,True,True,True,True,True,True,,2026-05-07,1153.9449829172586,1069.7663432305983,84.17863968666029
SOLARINDS-2026-05-08,SOLARINDS,2026-04-23,2026-05-08,11,15920.593107764573,15985.554891945072,499.3312432025565,430.4916082029126,14989.14362421958,1.9954915325041913,441.33927209445284,343.1972208320032,0.7776267432610307,15341.934870312198,16095.490234375,14282.14134765625,13819.284848632813,1792588901.0185547,79.34560327198365,77.50511247443764,79.75460122699386,78.7321063394683,0.9702380952380952,1.1744901543304902,0.2553716270773618,True,True,True,True,True,True,True,True,,2026-05-11,16095.489785455291,15234.311968261469,861.1778171938222
POLYCAB-2026-05-25,POLYCAB,2026-05-08,2026-05-25,11,9115.747542950257,9272.503618241282,250.24103774040665,218.2558423402349,8823.135551819621,1.7957409003707188,227.02277414986673,180.74250470278056,0.7961426133550165,8901.26505790863,9354.1162109375,7966.649619140625,7564.776469726563,3032311585.9589844,94.37751004016064,86.34538152610442,85.54216867469879,88.5140562248996,0.9880952380952381,0.7229896165195124,0.37393085024039524,True,True,True,True,True,True,True,True,,2026-05-26,9325.2528673159,8846.70109732357,478.55176999232935
J&KBANK-2026-06-03,J&KBANK,2026-05-07,2026-06-03,19,145.0,145.0,5.432512783128496,4.858441493027805,126.12000274658203,3.4753709760339087,5.463995361328125,3.8760009765625,0.7093712055458931,138.91000366210938,148.64999389648438,129.855400390625,111.52209197998047,436202696.24663544,88.15261044176707,86.74698795180723,92.9718875502008,89.03614457831324,0.9880952380952381,4.037287359342069,0.7512684678249939,True,True,True,True,True,True,True,True,,2026-06-04,149.0,137.69539328885242,11.304606711147585
WELCORP-2026-06-03,WELCORP,2026-05-14,2026-06-03,14,1365.2666799543763,1394.1706825150409,41.023642123279906,44.14884232901589,1248.0557767867808,3.561724365895427,51.28970416284646,37.49549891085362,0.731053132843274,1314.634801712879,1408.921630859375,1151.2682348632814,912.3812088012695,994201880.4220581,91.96787148594377,99.19678714859438,98.39357429718876,96.78714859437753,0.9880952380952381,2.5160293038450874,0.33411857630158903,True,True,True,True,True,True,True,True,,2026-06-04,1413.8054980898828,1303.597591130625,110.2079069592578
TEJASNET-2026-06-19,TEJASNET,2026-06-04,2026-06-19,11,629.4500122070312,629.4500122070312,30.3899157429635,32.54141824310993,525.5999755859375,3.417253193442606,38.40001220703125,27.82001953125,0.7244794449871556,572.7999877929688,632.3499755859375,487.3730010986328,476.18425018310546,6225866866.373779,98.59719438877755,90.18036072144288,87.97595190380761,92.0440881763527,0.9940239043824701,1.5121726060394673,0.08911607223880803,True,True,True,True,True,True,True,True,,2026-06-22,638.0,564.6646332321912,73.33536676780875
PAGEIND-2026-06-24,PAGEIND,2026-05-19,2026-06-24,26,38485.38518955911,40257.73499061914,980.7340740330538,1036.2177016078028,36384.12259289693,3.949707163525814,1409.6448841585982,936.8274945317186,0.6645840417396335,38785.862058683204,40660.51171875,37687.90375,36918.51270507812,730955039.1171875,75.8,72.0,69.39999999999999,72.36,1.0,2.2757232569373627,0.3886989457002242,True,True,True,True,True,True,True,True,,2026-06-25,40476.52892246642,38526.807633281256,1949.7212891851668
WELCORP-2026-06-25,WELCORP,2026-06-03,2026-06-25,16,1420.2839266054823,1434.2377065915468,44.14884232901589,42.89996035506215,1315.6315183332165,2.686507323893722,58.78484464311305,35.06360201861262,0.5964734997852972,1379.6190024434018,1450.2843017578125,1313.12181640625,954.4883947753906,817629205.836792,72.8,98.4,98.8,90.84,1.0,3.1474912239922226,0.37404685303799307,True,True,True,True,True,True,True,True,,2026-06-29,1460.1515754810296,1368.8940123546363,91.25756312639328
SAREGAMA-2026-06-29,SAREGAMA,2026-06-01,2026-06-29,20,477.5,489.95001220703125,20.942715066196715,18.7922847031226,433.25,2.7073859348136664,24.49000244140625,15.750006103515625,0.6431198257819054,461.54998779296875,498.8999938964844,410.057998046875,389.1518055725098,446092971.9181366,96.0,94.6,93.4,94.65999999999998,1.0,2.6762594495082817,0.47625830657865464,True,True,True,True,True,True,True,True,,2026-06-30,496.0,456.8519166171881,39.148083382811876
HOMEFIRST-2026-07-13,HOMEFIRST,2026-06-29,2026-07-13,10,1241.199951171875,1241.199951171875,39.8482399999828,40.85281536572721,1135.300048828125,2.6575804187034535,44.6199951171875,32.1400390625,0.7203057503276092,1182.0999755859375,1261.0,1129.6492919921875,1127.6651638793946,201787922.68115234,85.6,69.8,78.2,77.06,1.0,2.5371392214702992,0.48466791458235514,True,True,True,True,True,True,True,True,,2026-07-14,1265.0,1171.8867717445057,93.11322825549428
CPPLUS-2026-07-16,CPPLUS,2026-06-04,2026-07-16,30,3535.994873046875,3785.2816914212453,150.6852771817456,140.37963333228134,3263.718389430067,3.4612757911451877,197.65021007282476,131.64016025921575,0.6660259061233104,3530.0974338631077,3798.275634765625,3203.56966796875,2013.4974255371094,754023287.8255615,91.60000000000001,99.4,99.8,97.18,1.0,1.0142546072799892,0.09256288135204585,True,True,True,True,True,True,True,True,,2026-07-17,3818.266566391405,3495.0025255300375,323.26404086136745
EXIDEIND-2026-07-17,EXIDEIND,2026-07-02,2026-07-17,11,420.6840350707262,431.0,11.900672174627909,10.975981441576735,403.8500061035156,2.2813832276102723,11.05,7.750006103515625,0.7013580184177036,416.0,435.20001220703125,386.2384558105469,359.4488185119629,1296286468.6478424,93.8,92.4,82.0,89.69999999999999,1.0,4.005531123481168,0.38265482038095583,True,True,True,True,True,True,True,True,,2026-07-20,435.0,413.2560046396058,21.743995360394194
SOLARINDS-2026-07-20,SOLARINDS,2026-07-01,2026-07-20,13,18960.795984601693,18960.795984601693,552.7786234510578,568.0692386476702,17017.944199960442,3.514701369079385,584.0549246706345,411.95659995312747,0.7053388004312124,17929.406839939278,19016.763671875,17969.8224609375,14703.617319335937,1874539389.6210938,72.8,89.8,92.60000000000001,85.54,1.0,2.321347834945522,0.09852265087710471,True,True,True,True,True,True,True,True,,2026-07-21,19131.696037140653,17787.38953027736,1344.3065068632932
AJANTPHARM-2026-07-21,AJANTPHARM,2026-06-29,2026-07-21,16,3447.418480858349,3475.0652180349052,101.66737671559206,103.23834789653952,3225.253754913522,2.4571447714266785,128.2055037722689,84.92195537514063,0.6623893115071507,3310.770596514791,3542.844482421875,3163.8998388671876,2815.2649499511717,292675250.2199707,89.8,92.4,86.2,89.75999999999999,1.0,2.3096539778721867,0.6565318582480114,True,True,True,True,True,True,True,True,,2026-07-22,3541.556227728317,3284.961009540656,256.595218187661
AJANTPHARM-2026-08-13,AJANTPHARM,2026-07-21,2026-08-13,17,3566.1311560436325,3586.89990234375,103.23834789653952,95.9289642338214,3271.0345073616904,3.059574290152382,105.17653066038365,65.43994140625,0.6221914812683488,3442.5,3614.60009765625,3298.432314453125,2906.371770019531,298575727.0,71.2,65.8,81.6,72.16,1.0,1.605530483976033,0.28875736888998765,True,True,True,True,True,True,True,True,,2026-08-14,3620.89990234375,3418.517758941545,202.3821434022052
ETERNAL-2026-08-20,ETERNAL,2026-07-29,2026-08-20,16,316.3500061035156,325.0,9.933267882231934,8.158894488801085,300.04998779296875,2.511762745436516,8.2300048828125,6.52000732421875,0.7922239922159828,313.29998779296875,327.95001220703125,288.9010006713867,272.44780044555665,8673305682.5,92.2,94.0,72.39999999999999,86.98,1.0,1.3329687975195712,0.3615700890703321,True,True,True,True,True,True,True,True,,2026-08-21,330.0,311.2602641707685,18.739735829231506
BAJAJ-AUTO-2026-08-25,BAJAJ-AUTO,2026-08-03,2026-08-25,16,11856.0,11863.0,250.66241473458473,198.63606014818166,11534.0,1.3125222636523448,222.6,163.8,0.7358490566037736,11534.0,11927.0,10824.94,9795.826083984375,2689381056.0,77.2,72.8,77.4,75.5,1.0,0.6939926187685457,0.32219728861041785,True,True,True,True,True,True,True,True,,2026-08-26,11910.0,11484.340984962955,425.6590150370448
